,날짜,번호,앨범번호,앨범이름,가수,가수번호,노래제목,장르,좋아요,태그,멜론DJ,플레이리스트,플레이리스트_번호,플레이리스트_태그
0,20210714,31767620,10279373,그대를 사랑하는 10가지 이유,디에이드 (The Ade),1203331,그대를 사랑하는 10가지 이유,,"18,459",#리메이크 #여름 #설렘 #상쾌 #맑은 #추억 #그때그시절 #산책 #인디 #버스,palette.,창가에 앉아 멍하니 듣는 리메이크 곡,495733653,#리메이크 #여름 #설렘 #상쾌 #맑은 #추억 #그때그시절 #산책 #인디 #버스
0,20210714,33214206,10549144,아름다웠던 우리에게 OST Part.2,신비 (여자친구),858239,사랑스러워,,"8,386",#리메이크 #여름 #설렘 #상쾌 #맑은 #추억 #그때그시절 #산책 #인디 #버스,palette.,창가에 앉아 멍하니 듣는 리메이크 곡,495733653,#리메이크 #여름 #설렘 #상쾌 #맑은 #추억 #그때그시절 #산책 #인디 #버스
0,20210714,30636089,10096855,꽃갈피 둘,아이유,261143,가을 아침,,"268,384",#리메이크 #여름 #설렘 #상쾌 #맑은 #추억 #그때그시절 #산책 #인디 #버스,palette.,창가에 앉아 멍하니 듣는 리메이크 곡,495733653,#리메이크 #여름 #설렘 #상쾌 #맑은 #추억 #그때그시절 #산책 #인디 #버스
0,20210714,32847945,10473972,JTBC 비긴어게인 코리아 Episode.10,Crush,674710,그대 내 품에 (마리나 버스킹 Ver.),,"6,062",#리메이크 #여름 #설렘 #상쾌 #맑은 #추억 #그때그시절 #산책 #인디 #버스,palette.,창가에 앉아 멍하니 듣는 리메이크 곡,495733653,#리메이크 #여름 #설렘 #상쾌 #맑은 #추억 #그때그시절 #산책 #인디 #버스
0,20210714,31294426,10202185,사랑에 아파본 적 있나요?,스탠딩 에그,467880,사랑에 아파본 적 있나요,,"20,828",#리메이크 #여름 #설렘 #상쾌 #맑은 #추억 #그때그시절 #산책 #인디 #버스,palette.,창가에 앉아 멍하니 듣는 리메이크 곡,495733653,#리메이크 #여름 #설렘 #상쾌 #맑은 #추억 #그때그시절 #산책 #인디 #버스
0,20210714,31340345,10209608,김형석 with Friends Pop & Pop Collaboration #2 유회승(N.Flying) X O.ZO,유회승 (N.Flying),1866276,기대,,"3,710",#리메이크 #여름 #설렘 #상쾌 #맑은 #추억 #그때그시절 #산책 #인디 #버스,palette.,창가에 앉아 멍하니 듣는 리메이크 곡,495733653,#리메이크 #여름 #설렘 #상쾌 #맑은 #추억 #그때그시절 #산책 #인디 #버스
0,20210714,33361412,10580622,우연히 봄 (2021),안녕하신가영,749041,우연히 봄 (2021),,"6,260",#리메이크 #여름 #설렘 #상쾌 #맑은 #추억 #그때그시절 #산책 #인디 #버스,palette.,창가에 앉아 멍하니 듣는 리메이크 곡,495733653,#리메이크 #여름 #설렘 #상쾌 #맑은 #추억 #그때그시절 #산책 #인디 #버스
0,20210714,32794652,10463600,취기를 빌려 (취향저격 그녀 X 산들),산들,672392,취기를 빌려 (취향저격 그녀 X 산들),,"195,245",#리메이크 #여름 #설렘 #상쾌 #맑은 #추억 #그때그시절 #산책 #인디 #버스,palette.,창가에 앉아 멍하니 듣는 리메이크 곡,495733653,#리메이크 #여름 #설렘 #상쾌 #맑은 #추억 #그때그시절 #산책 #인디 #버스
0,20210714,31339611,10209488,하나뿐인 내편 OST Part.3,이민혁,1202067,아로하,,"13,536",#리메이크 #여름 #설렘 #상쾌 #맑은 #추억 #그때그시절 #산책 #인디 #버스,palette.,창가에 앉아 멍하니 듣는 리메이크 곡,495733653,#리메이크 #여름 #설렘 #상쾌 #맑은 #추억 #그때그시절 #산책 #인디 #버스
0,20210714,32473998,10405712,슬기로운 의사생활 OST Part 2,조이 (JOY),780922,좋은 사람 있으면 소개시켜줘,,"116,898",#리메이크 #여름 #설렘 #상쾌 #맑은 #추억 #그때그시절 #산책 #인디 #버스,palette.,창가에 앉아 멍하니 듣는 리메이크 곡,495733653,#리메이크 #여름 #설렘 #상쾌 #맑은 #추억 #그때그시절 #산책 #인디 #버스
0,20210714,3895885,2148910,응답하라 1997 Love Story Part 2,"정은지 , 서인국",644871 436700,우리 사랑 이대로,,"77,365",#리메이크 #여름 #설렘 #상쾌 #맑은 #추억 #그때그시절 #산책 #인디 #버스,palette.,창가에 앉아 멍하니 듣는 리메이크 곡,495733653,#리메이크 #여름 #설렘 #상쾌 #맑은 #추억 #그때그시절 #산책 #인디 #버스
0,20210714,3729818,2090746,Nostalgia,먼데이 키즈 (Monday Kiz),175155,오늘 같은 밤이면,,"10,121",#리메이크 #여름 #설렘 #상쾌 #맑은 #추억 #그때그시절 #산책 #인디 #버스,palette.,창가에 앉아 멍하니 듣는 리메이크 곡,495733653,#리메이크 #여름 #설렘 #상쾌 #맑은 #추억 #그때그시절 #산책 #인디 #버스
0,20210714,5482636,2292827,Winter Wonderland,"성시경 , 권진아",3305 760046,잊지 말기로 해 (Bonus Track),,"55,128",#리메이크 #여름 #설렘 #상쾌 #맑은 #추억 #그때그시절 #산책 #인디 #버스,palette.,창가에 앉아 멍하니 듣는 리메이크 곡,495733653,#리메이크 #여름 #설렘 #상쾌 #맑은 #추억 #그때그시절 #산책 #인디 #버스
0,20210714,32837544,10471697,"우리, 사랑했을까 OST Part.5","마크툽 (MAKTUB) , 이라온",566431 827439,정말 사랑했을까,,"4,729",#리메이크 #여름 #설렘 #상쾌 #맑은 #추억 #그때그시절 #산책 #인디 #버스,palette.,창가에 앉아 멍하니 듣는 리메이크 곡,495733653,#리메이크 #여름 #설렘 #상쾌 #맑은 #추억 #그때그시절 #산책 #인디 #버스
0,20210714,31383915,10216463,제3의 매력 (JTBC 금토드라마) OST - Part.5,임한별,471741,희재,,"18,919",#리메이크 #여름 #설렘 #상쾌 #맑은 #추억 #그때그시절 #산책 #인디 #버스,palette.,창가에 앉아 멍하니 듣는 리메이크 곡,495733653,#리메이크 #여름 #설렘 #상쾌 #맑은 #추억 #그때그시절 #산책 #인디 #버스
0,20210714,665230,47037,Back To The Soul Flight,나얼,3959,호랑나비,,"1,648",#리메이크 #여름 #설렘 #상쾌 #맑은 #추억 #그때그시절 #산책 #인디 #버스,palette.,창가에 앉아 멍하니 듣는 리메이크 곡,495733653,#리메이크 #여름 #설렘 #상쾌 #맑은 #추억 #그때그시절 #산책 #인디 #버스
0,20210714,30777977,10118417,015B Anthology Part.3,"오왠 (O.WHEN) , 015B",968452 100148,세월의 흔적 다 버리고,,"34,596",#리메이크 #여름 #설렘 #상쾌 #맑은 #추억 #그때그시절 #산책 #인디 #버스,palette.,창가에 앉아 멍하니 듣는 리메이크 곡,495733653,#리메이크 #여름 #설렘 #상쾌 #맑은 #추억 #그때그시절 #산책 #인디 #버스
0,20210714,7921208,2649434,응답하라 1988 OST Part.2,이적,1088,걱정말아요 그대,,"174,339",#리메이크 #여름 #설렘 #상쾌 #맑은 #추억 #그때그시절 #산책 #인디 #버스,palette.,창가에 앉아 멍하니 듣는 리메이크 곡,495733653,#리메이크 #여름 #설렘 #상쾌 #맑은 #추억 #그때그시절 #산책 #인디 #버스
0,20210714,8038458,2664932,시그널 OST Part.1,장범준,648551,회상,,"55,899",#리메이크 #여름 #설렘 #상쾌 #맑은 #추억 #그때그시절 #산책 #인디 #버스,palette.,창가에 앉아 멍하니 듣는 리메이크 곡,495733653,#리메이크 #여름 #설렘 #상쾌 #맑은 #추억 #그때그시절 #산책 #인디 #버스
0,20210714,5493725,2293911,미생 OST Part.4,볼빨간사춘기,792022,가리워진 길,,"30,955",#리메이크 #여름 #설렘 #상쾌 #맑은 #추억 #그때그시절 #산책 #인디 #버스,palette.,창가에 앉아 멍하니 듣는 리메이크 곡,495733653,#리메이크 #여름 #설렘 #상쾌 #맑은 #추억 #그때그시절 #산책 #인디 #버스
0,20210714,7942948,2652150,응답하라 1988 OST Part.3,오혁,757777,소녀,,"194,646",#리메이크 #여름 #설렘 #상쾌 #맑은 #추억 #그때그시절 #산책 #인디 #버스,palette.,창가에 앉아 멍하니 듣는 리메이크 곡,495733653,#리메이크 #여름 #설렘 #상쾌 #맑은 #추억 #그때그시절 #산책 #인디 #버스
0,20210714,3666573,2059186,윤일상 작곡가 21주년 기념 앨범 I'm 21,10CM,468244,애상,,"78,614",#리메이크 #여름 #설렘 #상쾌 #맑은 #추억 #그때그시절 #산책 #인디 #버스,palette.,창가에 앉아 멍하니 듣는 리메이크 곡,495733653,#리메이크 #여름 #설렘 #상쾌 #맑은 #추억 #그때그시절 #산책 #인디 #버스
0,20210714,30660281,10100657,Your BGM Vol.1,"에릭남 (Eric Nam) , CHEEZE (치즈)",592049 597191,Perhaps Love (사랑인가요) (Prod.By 박근태),,"83,732",#리메이크 #여름 #설렘 #상쾌 #맑은 #추억 #그때그시절 #산책 #인디 #버스,palette.,창가에 앉아 멍하니 듣는 리메이크 곡,495733653,#리메이크 #여름 #설렘 #상쾌 #맑은 #추억 #그때그시절 #산책 #인디 #버스
0,20210714,8275728,2698796,'PLAN A' FIRST EPISODE,"정은지 , 허각",644871 28801,바다,,"40,018",#리메이크 #여름 #설렘 #상쾌 #맑은 #추억 #그때그시절 #산책 #인디 #버스,palette.,창가에 앉아 멍하니 듣는 리메이크 곡,495733653,#리메이크 #여름 #설렘 #상쾌 #맑은 #추억 #그때그시절 #산책 #인디 #버스
0,20210714,32846393,10473661,Our Beloved BoA #2 - SM STATION,볼빨간사춘기,792022,아틀란티스 소녀 (Atlantis Princess),,"36,659",#리메이크 #여름 #설렘 #상쾌 #맑은 #추억 #그때그시절 #산책 #인디 #버스,palette.,창가에 앉아 멍하니 듣는 리메이크 곡,495733653,#리메이크 #여름 #설렘 #상쾌 #맑은 #추억 #그때그시절 #산책 #인디 #버스
0,20210714,30516543,10078507,Moai,어반자카파,420527,Moai,,"7,239",#리메이크 #여름 #설렘 #상쾌 #맑은 #추억 #그때그시절 #산책 #인디 #버스,palette.,창가에 앉아 멍하니 듣는 리메이크 곡,495733653,#리메이크 #여름 #설렘 #상쾌 #맑은 #추억 #그때그시절 #산책 #인디 #버스
0,20210714,3681993,2067506,사랑을 보다 2 OST,효린,573812,널 사랑하겠어,,"32,903",#리메이크 #여름 #설렘 #상쾌 #맑은 #추억 #그때그시절 #산책 #인디 #버스,palette.,창가에 앉아 멍하니 듣는 리메이크 곡,495733653,#리메이크 #여름 #설렘 #상쾌 #맑은 #추억 #그때그시절 #산책 #인디 #버스
0,20210714,7953577,2653515,응답하라 1988 OST Part.4,박보람,499464,혜화동 (혹은 쌍문동),,"77,861",#리메이크 #여름 #설렘 #상쾌 #맑은 #추억 #그때그시절 #산책 #인디 #버스,palette.,창가에 앉아 멍하니 듣는 리메이크 곡,495733653,#리메이크 #여름 #설렘 #상쾌 #맑은 #추억 #그때그시절 #산책 #인디 #버스
0,20210714,30610310,10092842,마지막 축제 (With Band Wonderlust),Crush,674710,마지막 축제 (With Band Wonderlust),,"10,568",#리메이크 #여름 #설렘 #상쾌 #맑은 #추억 #그때그시절 #산책 #인디 #버스,palette.,창가에 앉아 멍하니 듣는 리메이크 곡,495733653,#리메이크 #여름 #설렘 #상쾌 #맑은 #추억 #그때그시절 #산책 #인디 #버스
0,20210714,32873490,10479262,Our Beloved BoA #4 - SM STATION,Red Velvet (레드벨벳),780066,Milky Way,,"23,428",#리메이크 #여름 #설렘 #상쾌 #맑은 #추억 #그때그시절 #산책 #인디 #버스,palette.,창가에 앉아 멍하니 듣는 리메이크 곡,495733653,#리메이크 #여름 #설렘 #상쾌 #맑은 #추억 #그때그시절 #산책 #인디 #버스
0,20210714,8226483,2691093,니가 참 좋아,10CM,468244,니가 참 좋아 (Prod. by 박근태),,"22,535",#리메이크 #여름 #설렘 #상쾌 #맑은 #추억 #그때그시절 #산책 #인디 #버스,palette.,창가에 앉아 멍하니 듣는 리메이크 곡,495733653,#리메이크 #여름 #설렘 #상쾌 #맑은 #추억 #그때그시절 #산책 #인디 #버스
0,20210714,3568873,2018666,MEMORY IN FTISLAND,FTISLAND (FT아일랜드),226490,새들처럼,,"13,288",#리메이크 #여름 #설렘 #상쾌 #맑은 #추억 #그때그시절 #산책 #인디 #버스,palette.,창가에 앉아 멍하니 듣는 리메이크 곡,495733653,#리메이크 #여름 #설렘 #상쾌 #맑은 #추억 #그때그시절 #산책 #인디 #버스
0,20210714,4300699,2213824,응답하라 1994 OST Part 2,성시경,3305,너에게,,"104,404",#리메이크 #여름 #설렘 #상쾌 #맑은 #추억 #그때그시절 #산책 #인디 #버스,palette.,창가에 앉아 멍하니 듣는 리메이크 곡,495733653,#리메이크 #여름 #설렘 #상쾌 #맑은 #추억 #그때그시절 #산책 #인디 #버스
0,20210714,3946867,2165024,re;code Episode I,"소유 (SOYOU) , 긱스 (Geeks)",490981 525805,"Officially Missing You, Too",,"121,240",#리메이크 #여름 #설렘 #상쾌 #맑은 #추억 #그때그시절 #산책 #인디 #버스,palette.,창가에 앉아 멍하니 듣는 리메이크 곡,495733653,#리메이크 #여름 #설렘 #상쾌 #맑은 #추억 #그때그시절 #산책 #인디 #버스
0,20210714,3492979,1343255,'명불허전' 김광석 다시듣기,제이레빗(J Rabbit),510447,바람이 불어오는 곳,,"35,200",#리메이크 #여름 #설렘 #상쾌 #맑은 #추억 #그때그시절 #산책 #인디 #버스,palette.,창가에 앉아 멍하니 듣는 리메이크 곡,495733653,#리메이크 #여름 #설렘 #상쾌 #맑은 #추억 #그때그시절 #산책 #인디 #버스
0,20210714,33346928,10577096,[Vol.88] 유희열의 스케치북 : 쉰여섯 번째 목소리 '유스케 X 정인',정인,35989,와르르,,775,#리메이크 #여름 #설렘 #상쾌 #맑은 #추억 #그때그시절 #산책 #인디 #버스,palette.,창가에 앉아 멍하니 듣는 리메이크 곡,495733653,#리메이크 #여름 #설렘 #상쾌 #맑은 #추억 #그때그시절 #산책 #인디 #버스
0,20210714,31582380,10246137,처음 만날때처럼,잔나비,772253,처음 만날때처럼,,"33,676",#리메이크 #여름 #설렘 #상쾌 #맑은 #추억 #그때그시절 #산책 #인디 #버스,palette.,창가에 앉아 멍하니 듣는 리메이크 곡,495733653,#리메이크 #여름 #설렘 #상쾌 #맑은 #추억 #그때그시절 #산책 #인디 #버스
0,20210714,8141272,2679015,밴드 고맙삼다,태연 (TAEYEON),236797,제주도의 푸른 밤,,"80,948",#리메이크 #여름 #설렘 #상쾌 #맑은 #추억 #그때그시절 #산책 #인디 #버스,palette.,창가에 앉아 멍하니 듣는 리메이크 곡,495733653,#리메이크 #여름 #설렘 #상쾌 #맑은 #추억 #그때그시절 #산책 #인디 #버스
0,20210714,1322987,322713,Remake Romantic 2,서영은,3033,칵테일 사랑 (Feat. 김연우),,"19,439",#리메이크 #여름 #설렘 #상쾌 #맑은 #추억 #그때그시절 #산책 #인디 #버스,palette.,창가에 앉아 멍하니 듣는 리메이크 곡,495733653,#리메이크 #여름 #설렘 #상쾌 #맑은 #추억 #그때그시절 #산책 #인디 #버스
0,20210714,31775835,10281096,re.MAKE20 #6,김범수,6502,영영,,"1,494",#리메이크 #여름 #설렘 #상쾌 #맑은 #추억 #그때그시절 #산책 #인디 #버스,palette.,창가에 앉아 멍하니 듣는 리메이크 곡,495733653,#리메이크 #여름 #설렘 #상쾌 #맑은 #추억 #그때그시절 #산책 #인디 #버스
0,20210714,30312053,10047423,그녀는 거짓말을 너무 사랑해 OST Part.1,조이 (JOY),780922,여우야,,"43,572",#리메이크 #여름 #설렘 #상쾌 #맑은 #추억 #그때그시절 #산책 #인디 #버스,palette.,창가에 앉아 멍하니 듣는 리메이크 곡,495733653,#리메이크 #여름 #설렘 #상쾌 #맑은 #추억 #그때그시절 #산책 #인디 #버스
0,20210714,30531083,10080724,Take Five,윤하 (YOUNHA),203912,Take Five,,"5,763",#리메이크 #여름 #설렘 #상쾌 #맑은 #추억 #그때그시절 #산책 #인디 #버스,palette.,창가에 앉아 멍하니 듣는 리메이크 곡,495733653,#리메이크 #여름 #설렘 #상쾌 #맑은 #추억 #그때그시절 #산책 #인디 #버스
0,20210714,32829947,10470350,Our Beloved BoA #1 - SM STATION,백현 (BAEKHYUN),672859,공중정원 (Garden In The Air),,"53,417",#리메이크 #여름 #설렘 #상쾌 #맑은 #추억 #그때그시절 #산책 #인디 #버스,palette.,창가에 앉아 멍하니 듣는 리메이크 곡,495733653,#리메이크 #여름 #설렘 #상쾌 #맑은 #추억 #그때그시절 #산책 #인디 #버스
0,20210714,33152871,10537129,나의 외로움이 널 부를 때 (라이브온 X 후디 & 브론즈),"Hoody (후디) , Bronze (브론즈)",735515 778736,나의 외로움이 널 부를 때,,"4,079",#리메이크 #여름 #설렘 #상쾌 #맑은 #추억 #그때그시절 #산책 #인디 #버스,palette.,창가에 앉아 멍하니 듣는 리메이크 곡,495733653,#리메이크 #여름 #설렘 #상쾌 #맑은 #추억 #그때그시절 #산책 #인디 #버스
0,20210714,30646584,10096855,꽃갈피 둘,아이유,261143,비밀의 화원,,"142,486",#리메이크 #여름 #설렘 #상쾌 #맑은 #추억 #그때그시절 #산책 #인디 #버스,palette.,창가에 앉아 멍하니 듣는 리메이크 곡,495733653,#리메이크 #여름 #설렘 #상쾌 #맑은 #추억 #그때그시절 #산책 #인디 #버스
0,20210714,32859945,10476489,질투 (카니발 광고음악),Zion.T,537920,질투 (카니발 광고음악),,"7,517",#리메이크 #여름 #설렘 #상쾌 #맑은 #추억 #그때그시절 #산책 #인디 #버스,palette.,창가에 앉아 멍하니 듣는 리메이크 곡,495733653,#리메이크 #여름 #설렘 #상쾌 #맑은 #추억 #그때그시절 #산책 #인디 #버스
0,20210714,30587671,10089060,환생 (Rebirth) - SM STATION,Red Velvet (레드벨벳),780066,환생 (Rebirth),,"34,325",#리메이크 #여름 #설렘 #상쾌 #맑은 #추억 #그때그시절 #산책 #인디 #버스,palette.,창가에 앉아 멍하니 듣는 리메이크 곡,495733653,#리메이크 #여름 #설렘 #상쾌 #맑은 #추억 #그때그시절 #산책 #인디 #버스
0,20210714,33277070,10562676,가시 (도시남녀의 사랑법 OST Part.9),초아,686994,가시,,"3,200",#리메이크 #여름 #설렘 #상쾌 #맑은 #추억 #그때그시절 #산책 #인디 #버스,palette.,창가에 앉아 멍하니 듣는 리메이크 곡,495733653,#리메이크 #여름 #설렘 #상쾌 #맑은 #추억 #그때그시절 #산책 #인디 #버스
0,20210714,31895019,10301977,노랫말,박재정,738480,사랑한 만큼,,"11,448",#리메이크 #여름 #설렘 #상쾌 #맑은 #추억 #그때그시절 #산책 #인디 #버스,palette.,창가에 앉아 멍하니 듣는 리메이크 곡,495733653,#리메이크 #여름 #설렘 #상쾌 #맑은 #추억 #그때그시절 #산책 #인디 #버스
0,20210714,4646573,2256290,꽃갈피,아이유,261143,너의 의미 (Feat. 김창완),,"220,225",#리메이크 #여름 #설렘 #상쾌 #맑은 #추억 #그때그시절 #산책 #인디 #버스,palette.,창가에 앉아 멍하니 듣는 리메이크 곡,495733653,#리메이크 #여름 #설렘 #상쾌 #맑은 #추억 #그때그시절 #산책 #인디 #버스
0,20210714,31767620,10279373,그대를 사랑하는 10가지 이유,디에이드 (The Ade),1203331,그대를 사랑하는 10가지 이유,,"18,459",#리메이크 #여름 #설렘 #상쾌 #맑은 #추억 #그때그시절 #산책 #인디 #버스,palette.,창가에 앉아 멍하니 듣는 리메이크 곡,495733653,#리메이크 #여름 #설렘 #상쾌 #맑은 #추억 #그때그시절 #산책 #인디 #버스
0,20210714,33214206,10549144,아름다웠던 우리에게 OST Part.2,신비 (여자친구),858239,사랑스러워,,"8,386",#리메이크 #여름 #설렘 #상쾌 #맑은 #추억 #그때그시절 #산책 #인디 #버스,palette.,창가에 앉아 멍하니 듣는 리메이크 곡,495733653,#리메이크 #여름 #설렘 #상쾌 #맑은 #추억 #그때그시절 #산책 #인디 #버스
0,20210714,30636089,10096855,꽃갈피 둘,아이유,261143,가을 아침,,"268,384",#리메이크 #여름 #설렘 #상쾌 #맑은 #추억 #그때그시절 #산책 #인디 #버스,palette.,창가에 앉아 멍하니 듣는 리메이크 곡,495733653,#리메이크 #여름 #설렘 #상쾌 #맑은 #추억 #그때그시절 #산책 #인디 #버스
0,20210714,32847945,10473972,JTBC 비긴어게인 코리아 Episode.10,Crush,674710,그대 내 품에 (마리나 버스킹 Ver.),,"6,062",#리메이크 #여름 #설렘 #상쾌 #맑은 #추억 #그때그시절 #산책 #인디 #버스,palette.,창가에 앉아 멍하니 듣는 리메이크 곡,495733653,#리메이크 #여름 #설렘 #상쾌 #맑은 #추억 #그때그시절 #산책 #인디 #버스
0,20210714,31294426,10202185,사랑에 아파본 적 있나요?,스탠딩 에그,467880,사랑에 아파본 적 있나요,,"20,828",#리메이크 #여름 #설렘 #상쾌 #맑은 #추억 #그때그시절 #산책 #인디 #버스,palette.,창가에 앉아 멍하니 듣는 리메이크 곡,495733653,#리메이크 #여름 #설렘 #상쾌 #맑은 #추억 #그때그시절 #산책 #인디 #버스
0,20210714,31340345,10209608,김형석 with Friends Pop & Pop Collaboration #2 유회승(N.Flying) X O.ZO,유회승 (N.Flying),1866276,기대,,"3,710",#리메이크 #여름 #설렘 #상쾌 #맑은 #추억 #그때그시절 #산책 #인디 #버스,palette.,창가에 앉아 멍하니 듣는 리메이크 곡,495733653,#리메이크 #여름 #설렘 #상쾌 #맑은 #추억 #그때그시절 #산책 #인디 #버스
0,20210714,33361412,10580622,우연히 봄 (2021),안녕하신가영,749041,우연히 봄 (2021),,"6,260",#리메이크 #여름 #설렘 #상쾌 #맑은 #추억 #그때그시절 #산책 #인디 #버스,palette.,창가에 앉아 멍하니 듣는 리메이크 곡,495733653,#리메이크 #여름 #설렘 #상쾌 #맑은 #추억 #그때그시절 #산책 #인디 #버스
0,20210714,32794652,10463600,취기를 빌려 (취향저격 그녀 X 산들),산들,672392,취기를 빌려 (취향저격 그녀 X 산들),,"195,245",#리메이크 #여름 #설렘 #상쾌 #맑은 #추억 #그때그시절 #산책 #인디 #버스,palette.,창가에 앉아 멍하니 듣는 리메이크 곡,495733653,#리메이크 #여름 #설렘 #상쾌 #맑은 #추억 #그때그시절 #산책 #인디 #버스
0,20210714,31339611,10209488,하나뿐인 내편 OST Part.3,이민혁,1202067,아로하,,"13,536",#리메이크 #여름 #설렘 #상쾌 #맑은 #추억 #그때그시절 #산책 #인디 #버스,palette.,창가에 앉아 멍하니 듣는 리메이크 곡,495733653,#리메이크 #여름 #설렘 #상쾌 #맑은 #추억 #그때그시절 #산책 #인디 #버스
0,20210714,32473998,10405712,슬기로운 의사생활 OST Part 2,조이 (JOY),780922,좋은 사람 있으면 소개시켜줘,,"116,898",#리메이크 #여름 #설렘 #상쾌 #맑은 #추억 #그때그시절 #산책 #인디 #버스,palette.,창가에 앉아 멍하니 듣는 리메이크 곡,495733653,#리메이크 #여름 #설렘 #상쾌 #맑은 #추억 #그때그시절 #산책 #인디 #버스
0,20210714,3895885,2148910,응답하라 1997 Love Story Part 2,"정은지 , 서인국",644871 436700,우리 사랑 이대로,,"77,365",#리메이크 #여름 #설렘 #상쾌 #맑은 #추억 #그때그시절 #산책 #인디 #버스,palette.,창가에 앉아 멍하니 듣는 리메이크 곡,495733653,#리메이크 #여름 #설렘 #상쾌 #맑은 #추억 #그때그시절 #산책 #인디 #버스
0,20210714,3729818,2090746,Nostalgia,먼데이 키즈 (Monday Kiz),175155,오늘 같은 밤이면,,"10,121",#리메이크 #여름 #설렘 #상쾌 #맑은 #추억 #그때그시절 #산책 #인디 #버스,palette.,창가에 앉아 멍하니 듣는 리메이크 곡,495733653,#리메이크 #여름 #설렘 #상쾌 #맑은 #추억 #그때그시절 #산책 #인디 #버스
