,날짜,번호,앨범번호,앨범이름,가수,가수번호,노래제목,장르,좋아요,태그,멜론DJ,플레이리스트,플레이리스트_번호,플레이리스트_태그
0,20210711,33175900,10542211,Less Than I Do,The Band CAMINO,1279974,Less Than I Do,,109,#느낌있는 #이어폰 #분위기 #기분전환 #드라이브 #퇴근길 #저녁 #산책 #감성 #Pop,timeoff,기분 좋은 산책을 위한 적당한 텐션의 팝,496150311,#느낌있는 #이어폰 #분위기 #기분전환 #드라이브 #퇴근길 #저녁 #산책 #감성 #Pop
0,20210711,33426867,10595851,Happy Ending,Chris James,979158,Happy Ending,,57,#느낌있는 #이어폰 #분위기 #기분전환 #드라이브 #퇴근길 #저녁 #산책 #감성 #Pop,timeoff,기분 좋은 산책을 위한 적당한 텐션의 팝,496150311,#느낌있는 #이어폰 #분위기 #기분전환 #드라이브 #퇴근길 #저녁 #산책 #감성 #Pop
0,20210711,33404435,10590618,Crooked Records,"Dylan Rockoff , Max Wells",2755589 2137279,Highlight Reel,,18,#느낌있는 #이어폰 #분위기 #기분전환 #드라이브 #퇴근길 #저녁 #산책 #감성 #Pop,timeoff,기분 좋은 산책을 위한 적당한 텐션의 팝,496150311,#느낌있는 #이어폰 #분위기 #기분전환 #드라이브 #퇴근길 #저녁 #산책 #감성 #Pop
0,20210711,33341761,10575892,carpool,Zachary Knowles,2764641,carpool,,"16,734",#느낌있는 #이어폰 #분위기 #기분전환 #드라이브 #퇴근길 #저녁 #산책 #감성 #Pop,timeoff,기분 좋은 산책을 위한 적당한 텐션의 팝,496150311,#느낌있는 #이어폰 #분위기 #기분전환 #드라이브 #퇴근길 #저녁 #산책 #감성 #Pop
0,20210711,33628108,10638804,Butterflies,"Ali Gatie , MAX",2633445 773205,Butterflies,,849,#느낌있는 #이어폰 #분위기 #기분전환 #드라이브 #퇴근길 #저녁 #산책 #감성 #Pop,timeoff,기분 좋은 산책을 위한 적당한 텐션의 팝,496150311,#느낌있는 #이어폰 #분위기 #기분전환 #드라이브 #퇴근길 #저녁 #산책 #감성 #Pop
0,20210711,33396734,10588954,Wave of You,Surfaces,2645680,Wave of You,,"1,884",#느낌있는 #이어폰 #분위기 #기분전환 #드라이브 #퇴근길 #저녁 #산책 #감성 #Pop,timeoff,기분 좋은 산책을 위한 적당한 텐션의 팝,496150311,#느낌있는 #이어폰 #분위기 #기분전환 #드라이브 #퇴근길 #저녁 #산책 #감성 #Pop
0,20210711,33500664,10611284,Kansas,Anthony Russo,2298079,Kansas,,390,#느낌있는 #이어폰 #분위기 #기분전환 #드라이브 #퇴근길 #저녁 #산책 #감성 #Pop,timeoff,기분 좋은 산책을 위한 적당한 텐션의 팝,496150311,#느낌있는 #이어폰 #분위기 #기분전환 #드라이브 #퇴근길 #저녁 #산책 #감성 #Pop
0,20210711,33474115,10606388,tendency to be a loner,Zachary Knowles,2764641,tendency to be a loner,,525,#느낌있는 #이어폰 #분위기 #기분전환 #드라이브 #퇴근길 #저녁 #산책 #감성 #Pop,timeoff,기분 좋은 산책을 위한 적당한 텐션의 팝,496150311,#느낌있는 #이어폰 #분위기 #기분전환 #드라이브 #퇴근길 #저녁 #산책 #감성 #Pop
0,20210711,33587059,10630583,TMI,Isac Elliot,743068,TMI,,341,#느낌있는 #이어폰 #분위기 #기분전환 #드라이브 #퇴근길 #저녁 #산책 #감성 #Pop,timeoff,기분 좋은 산책을 위한 적당한 텐션의 팝,496150311,#느낌있는 #이어폰 #분위기 #기분전환 #드라이브 #퇴근길 #저녁 #산책 #감성 #Pop
0,20210711,33636325,10640733,One Minute,"Hope Tala , Hauskey",2887696 2856702,One Minute,,217,#느낌있는 #이어폰 #분위기 #기분전환 #드라이브 #퇴근길 #저녁 #산책 #감성 #Pop,timeoff,기분 좋은 산책을 위한 적당한 텐션의 팝,496150311,#느낌있는 #이어폰 #분위기 #기분전환 #드라이브 #퇴근길 #저녁 #산책 #감성 #Pop
0,20210711,33501508,10611438,Baby Rye,Fern.,2061795,Baby Rye,,227,#느낌있는 #이어폰 #분위기 #기분전환 #드라이브 #퇴근길 #저녁 #산책 #감성 #Pop,timeoff,기분 좋은 산책을 위한 적당한 텐션의 팝,496150311,#느낌있는 #이어폰 #분위기 #기분전환 #드라이브 #퇴근길 #저녁 #산책 #감성 #Pop
0,20210711,32881519,10481108,CTV3: Cool Tape Vol. 3,Jaden,1167360,Cabin Fever,,406,#느낌있는 #이어폰 #분위기 #기분전환 #드라이브 #퇴근길 #저녁 #산책 #감성 #Pop,timeoff,기분 좋은 산책을 위한 적당한 텐션의 팝,496150311,#느낌있는 #이어폰 #분위기 #기분전환 #드라이브 #퇴근길 #저녁 #산책 #감성 #Pop
0,20210711,33570939,10330593,JORDI (Deluxe),Maroon 5,107721,Can't Leave You Alone (Feat. Juice WRLD),,735,#느낌있는 #이어폰 #분위기 #기분전환 #드라이브 #퇴근길 #저녁 #산책 #감성 #Pop,timeoff,기분 좋은 산책을 위한 적당한 텐션의 팝,496150311,#느낌있는 #이어폰 #분위기 #기분전환 #드라이브 #퇴근길 #저녁 #산책 #감성 #Pop
0,20210711,33371495,10418711,TOO YOUNG TO BE SAD,Tate McRae,2631146,wish i loved you in the 90s,,275,#느낌있는 #이어폰 #분위기 #기분전환 #드라이브 #퇴근길 #저녁 #산책 #감성 #Pop,timeoff,기분 좋은 산책을 위한 적당한 텐션의 팝,496150311,#느낌있는 #이어폰 #분위기 #기분전환 #드라이브 #퇴근길 #저녁 #산책 #감성 #Pop
0,20210711,33620407,10623978,in case you miss me,John K,2640909,fomo,,163,#느낌있는 #이어폰 #분위기 #기분전환 #드라이브 #퇴근길 #저녁 #산책 #감성 #Pop,timeoff,기분 좋은 산책을 위한 적당한 텐션의 팝,496150311,#느낌있는 #이어폰 #분위기 #기분전환 #드라이브 #퇴근길 #저녁 #산책 #감성 #Pop
0,20210711,32866929,10477934,Nightlights,Darling Brando,2859247,Nightlights,,48,#느낌있는 #이어폰 #분위기 #기분전환 #드라이브 #퇴근길 #저녁 #산책 #감성 #Pop,timeoff,기분 좋은 산책을 위한 적당한 텐션의 팝,496150311,#느낌있는 #이어폰 #분위기 #기분전환 #드라이브 #퇴근길 #저녁 #산책 #감성 #Pop
0,20210711,33524083,10616577,Pure Bliss,"Josh Mac , Adam Turley",2940659 2299807,Pure Bliss,,95,#느낌있는 #이어폰 #분위기 #기분전환 #드라이브 #퇴근길 #저녁 #산책 #감성 #Pop,timeoff,기분 좋은 산책을 위한 적당한 텐션의 팝,496150311,#느낌있는 #이어폰 #분위기 #기분전환 #드라이브 #퇴근길 #저녁 #산책 #감성 #Pop
0,20210711,33136453,10533507,Indigo,Spencer Sutherland,2631067,Indigo,,939,#느낌있는 #이어폰 #분위기 #기분전환 #드라이브 #퇴근길 #저녁 #산책 #감성 #Pop,timeoff,기분 좋은 산책을 위한 적당한 텐션의 팝,496150311,#느낌있는 #이어폰 #분위기 #기분전환 #드라이브 #퇴근길 #저녁 #산책 #감성 #Pop
0,20210711,33162580,10539332,Ghost Town,EBEN,2635404,It’s Not You It’s Me,,248,#느낌있는 #이어폰 #분위기 #기분전환 #드라이브 #퇴근길 #저녁 #산책 #감성 #Pop,timeoff,기분 좋은 산책을 위한 적당한 텐션의 팝,496150311,#느낌있는 #이어폰 #분위기 #기분전환 #드라이브 #퇴근길 #저녁 #산책 #감성 #Pop
0,20210711,33619707,10636505,Healing,FLETCHER,2631514,Healing,,173,#느낌있는 #이어폰 #분위기 #기분전환 #드라이브 #퇴근길 #저녁 #산책 #감성 #Pop,timeoff,기분 좋은 산책을 위한 적당한 텐션의 팝,496150311,#느낌있는 #이어폰 #분위기 #기분전환 #드라이브 #퇴근길 #저녁 #산책 #감성 #Pop
0,20210711,33121104,10530259,Tears In The Morning,Eli,2859331,Tears In The Morning,,597,#느낌있는 #이어폰 #분위기 #기분전환 #드라이브 #퇴근길 #저녁 #산책 #감성 #Pop,timeoff,기분 좋은 산책을 위한 적당한 텐션의 팝,496150311,#느낌있는 #이어폰 #분위기 #기분전환 #드라이브 #퇴근길 #저녁 #산책 #감성 #Pop
0,20210711,33426866,10595850,The Fallout,Chris James,979158,The Fallout,,23,#느낌있는 #이어폰 #분위기 #기분전환 #드라이브 #퇴근길 #저녁 #산책 #감성 #Pop,timeoff,기분 좋은 산책을 위한 적당한 텐션의 팝,496150311,#느낌있는 #이어폰 #분위기 #기분전환 #드라이브 #퇴근길 #저녁 #산책 #감성 #Pop
0,20210711,33538157,10619282,drinking under the streetlights,Powfu,2854696,a classmate from a different world,,177,#느낌있는 #이어폰 #분위기 #기분전환 #드라이브 #퇴근길 #저녁 #산책 #감성 #Pop,timeoff,기분 좋은 산책을 위한 적당한 텐션의 팝,496150311,#느낌있는 #이어폰 #분위기 #기분전환 #드라이브 #퇴근길 #저녁 #산책 #감성 #Pop
0,20210711,33561599,10624107,Binibini (Last Day On Earth),Zack Tabudlo,2285584,Binibini (Last Day On Earth) (Feat. James TW),,299,#느낌있는 #이어폰 #분위기 #기분전환 #드라이브 #퇴근길 #저녁 #산책 #감성 #Pop,timeoff,기분 좋은 산책을 위한 적당한 텐션의 팝,496150311,#느낌있는 #이어폰 #분위기 #기분전환 #드라이브 #퇴근길 #저녁 #산책 #감성 #Pop
0,20210711,33556530,10623128,The Art of Overthinking,Chris James,979158,The Green,,12,#느낌있는 #이어폰 #분위기 #기분전환 #드라이브 #퇴근길 #저녁 #산책 #감성 #Pop,timeoff,기분 좋은 산책을 위한 적당한 텐션의 팝,496150311,#느낌있는 #이어폰 #분위기 #기분전환 #드라이브 #퇴근길 #저녁 #산책 #감성 #Pop
0,20210711,33625968,10638267,Night Sky,Faime,2910532,Night Sky,,13,#느낌있는 #이어폰 #분위기 #기분전환 #드라이브 #퇴근길 #저녁 #산책 #감성 #Pop,timeoff,기분 좋은 산책을 위한 적당한 텐션의 팝,496150311,#느낌있는 #이어폰 #분위기 #기분전환 #드라이브 #퇴근길 #저녁 #산책 #감성 #Pop
0,20210711,4300090,2213757,Sinatra's Sinatra,Frank Sinatra,17131,Young At Heart (Album Version),,17,#재즈 #Jazz #잔잔한 #휴식 #감성 #카페 #커피 #tea_time,켈리류,숲속에서 꿀잠 잘래요~ 포근한 Jazz,495770292,#재즈 #Jazz #잔잔한 #휴식 #감성 #카페 #커피 #tea_time
0,20210711,106813618,5649377,The Diva Series,Anita O'day,30269,Crazy He Calls Me,,14,#재즈 #Jazz #잔잔한 #휴식 #감성 #카페 #커피 #tea_time,켈리류,숲속에서 꿀잠 잘래요~ 포근한 Jazz,495770292,#재즈 #Jazz #잔잔한 #휴식 #감성 #카페 #커피 #tea_time
0,20210711,23046717,4324228,Once in Every Life,Johnny Hartman,30031,I Could Write a Book,,8,#재즈 #Jazz #잔잔한 #휴식 #감성 #카페 #커피 #tea_time,켈리류,숲속에서 꿀잠 잘래요~ 포근한 Jazz,495770292,#재즈 #Jazz #잔잔한 #휴식 #감성 #카페 #커피 #tea_time
0,20210711,1876016,382148,Rosemary Clooney Sings For Lovers,Rosemary Clooney,37654,Lover Man (Oh Where Can You Be?) (Album Version),,5,#재즈 #Jazz #잔잔한 #휴식 #감성 #카페 #커피 #tea_time,켈리류,숲속에서 꿀잠 잘래요~ 포근한 Jazz,495770292,#재즈 #Jazz #잔잔한 #휴식 #감성 #카페 #커피 #tea_time
0,20210711,29094513,4884215,Barnum,Cy Coleman,42867,Black And White,,2,#재즈 #Jazz #잔잔한 #휴식 #감성 #카페 #커피 #tea_time,켈리류,숲속에서 꿀잠 잘래요~ 포근한 Jazz,495770292,#재즈 #Jazz #잔잔한 #휴식 #감성 #카페 #커피 #tea_time
0,20210711,101627251,5078951,This Is June Christy! (Analog Source Remaster 2018),June Christy,50152,Why Do You Have To Go Home (Remastered 2018),,5,#재즈 #Jazz #잔잔한 #휴식 #감성 #카페 #커피 #tea_time,켈리류,숲속에서 꿀잠 잘래요~ 포근한 Jazz,495770292,#재즈 #Jazz #잔잔한 #휴식 #감성 #카페 #커피 #tea_time
0,20210711,11789084,2944209,Legendary Performer,The Glenn Miller Orchestra,261806,Moonlight Cocktail,,3,#재즈 #Jazz #잔잔한 #휴식 #감성 #카페 #커피 #tea_time,켈리류,숲속에서 꿀잠 잘래요~ 포근한 Jazz,495770292,#재즈 #Jazz #잔잔한 #휴식 #감성 #카페 #커피 #tea_time
0,20210711,1122762,314948,The Swingin's Mutual,Nancy Wilson,3384,My Gentleman Friend,,2,#재즈 #Jazz #잔잔한 #휴식 #감성 #카페 #커피 #tea_time,켈리류,숲속에서 꿀잠 잘래요~ 포근한 Jazz,495770292,#재즈 #Jazz #잔잔한 #휴식 #감성 #카페 #커피 #tea_time
0,20210711,33300736,10567203,The Voice That Is!,Johnny Hartman,30031,Waltz For Debby (Album Version),,1,#재즈 #Jazz #잔잔한 #휴식 #감성 #카페 #커피 #tea_time,켈리류,숲속에서 꿀잠 잘래요~ 포근한 Jazz,495770292,#재즈 #Jazz #잔잔한 #휴식 #감성 #카페 #커피 #tea_time
0,20210711,33543992,10620433,PEACE,Chet Baker,7267,The Song Is You,,14,#재즈 #Jazz #잔잔한 #휴식 #감성 #카페 #커피 #tea_time,켈리류,숲속에서 꿀잠 잘래요~ 포근한 Jazz,495770292,#재즈 #Jazz #잔잔한 #휴식 #감성 #카페 #커피 #tea_time
0,20210711,5052966,144324,Jump For Joy,Peggy Lee,28566,Four Or Five Times,,2,#재즈 #Jazz #잔잔한 #휴식 #감성 #카페 #커피 #tea_time,켈리류,숲속에서 꿀잠 잘래요~ 포근한 Jazz,495770292,#재즈 #Jazz #잔잔한 #휴식 #감성 #카페 #커피 #tea_time
0,20210711,1271425,321285,After Midnight: The Complete Session,Nat King Cole,2022,Blame It On My Youth,,27,#재즈 #Jazz #잔잔한 #휴식 #감성 #카페 #커피 #tea_time,켈리류,숲속에서 꿀잠 잘래요~ 포근한 Jazz,495770292,#재즈 #Jazz #잔잔한 #휴식 #감성 #카페 #커피 #tea_time
0,20210711,101506455,5063972,Lonely And Blue (Remastered 2017),Etta Jones,28590,My Gentleman Friend (Remastered 2017),,2,#재즈 #Jazz #잔잔한 #휴식 #감성 #카페 #커피 #tea_time,켈리류,숲속에서 꿀잠 잘래요~ 포근한 Jazz,495770292,#재즈 #Jazz #잔잔한 #휴식 #감성 #카페 #커피 #tea_time
0,20210711,1075035,311841,Piano Reflections,Duke Ellington,27473,All Too Soon,,0,#재즈 #Jazz #잔잔한 #휴식 #감성 #카페 #커피 #tea_time,켈리류,숲속에서 꿀잠 잘래요~ 포근한 Jazz,495770292,#재즈 #Jazz #잔잔한 #휴식 #감성 #카페 #커피 #tea_time
0,20210711,33582921,10629200,The Essential Hits : Clown Prince of Jazz,Fats Waller,29999,Stardust (영화 좋은 친구들),,3,#재즈 #Jazz #잔잔한 #휴식 #감성 #카페 #커피 #tea_time,켈리류,숲속에서 꿀잠 잘래요~ 포근한 Jazz,495770292,#재즈 #Jazz #잔잔한 #휴식 #감성 #카페 #커피 #tea_time
0,20210711,23179919,4334632,The Complete After Midnight Sessions,Nat King Cole,2022,Two loves have I,,4,#재즈 #Jazz #잔잔한 #휴식 #감성 #카페 #커피 #tea_time,켈리류,숲속에서 꿀잠 잘래요~ 포근한 Jazz,495770292,#재즈 #Jazz #잔잔한 #휴식 #감성 #카페 #커피 #tea_time
0,20210711,106755122,5643186,Time For 2,"Anita O'day , Cal Tjader",30269 30848,It Shouldn't Happen To A Dream,,0,#재즈 #Jazz #잔잔한 #휴식 #감성 #카페 #커피 #tea_time,켈리류,숲속에서 꿀잠 잘래요~ 포근한 Jazz,495770292,#재즈 #Jazz #잔잔한 #휴식 #감성 #카페 #커피 #tea_time
0,20210711,25114625,4550217,The Man I Love,Keely Smith,53178,If We Never Meet Again,,0,#재즈 #Jazz #잔잔한 #휴식 #감성 #카페 #커피 #tea_time,켈리류,숲속에서 꿀잠 잘래요~ 포근한 Jazz,495770292,#재즈 #Jazz #잔잔한 #휴식 #감성 #카페 #커피 #tea_time
0,20210711,4300086,2213757,Sinatra's Sinatra,Frank Sinatra,17131,In the Wee Small Hours Of The Morning (Album Version),,1,#재즈 #Jazz #잔잔한 #휴식 #감성 #카페 #커피 #tea_time,켈리류,숲속에서 꿀잠 잘래요~ 포근한 Jazz,495770292,#재즈 #Jazz #잔잔한 #휴식 #감성 #카페 #커피 #tea_time
0,20210711,106805250,5648492,Lonely And Blue,Etta Jones,28590,I'll Be There (Album Version),,1,#재즈 #Jazz #잔잔한 #휴식 #감성 #카페 #커피 #tea_time,켈리류,숲속에서 꿀잠 잘래요~ 포근한 Jazz,495770292,#재즈 #Jazz #잔잔한 #휴식 #감성 #카페 #커피 #tea_time
0,20210711,32475173,10405991,Intimate Listening,Teddy Wilson,30000,The One I Love,,5,#재즈 #Jazz #잔잔한 #휴식 #감성 #카페 #커피 #tea_time,켈리류,숲속에서 꿀잠 잘래요~ 포근한 Jazz,495770292,#재즈 #Jazz #잔잔한 #휴식 #감성 #카페 #커피 #tea_time
0,20210711,30911766,10141775,I Wish You Love,Keely Smith,53178,When Day Is Done,,1,#재즈 #Jazz #잔잔한 #휴식 #감성 #카페 #커피 #tea_time,켈리류,숲속에서 꿀잠 잘래요~ 포근한 Jazz,495770292,#재즈 #Jazz #잔잔한 #휴식 #감성 #카페 #커피 #tea_time
0,20210711,32962175,10498104,In Too Deep (Acoustic),Jacob Collier,956683,In Too Deep (Acoustic) (Feat. Kiana Ledé),,"1,126",#어쿠스틱 #알앤비 #감성 #감미로운 #부드러운 #소울 #귀르가즘 #꿀보이스 #음색깡패 #명곡,HIFI팝마스터,메말랐던 감성을 자극할 어쿠스틱 알앤비,436085960,#어쿠스틱 #알앤비 #감성 #감미로운 #부드러운 #소울 #귀르가즘 #꿀보이스 #음색깡패 #명곡
0,20210711,32873093,10479164,Casual (Acoustic),"Jeff Bernat , Johnny Stimson , Jesse Barrera",673152 979254 856724,Casual (Acoustic),,"9,810",#어쿠스틱 #알앤비 #감성 #감미로운 #부드러운 #소울 #귀르가즘 #꿀보이스 #음색깡패 #명곡,HIFI팝마스터,메말랐던 감성을 자극할 어쿠스틱 알앤비,436085960,#어쿠스틱 #알앤비 #감성 #감미로운 #부드러운 #소울 #귀르가즘 #꿀보이스 #음색깡패 #명곡
0,20210711,30663066,10101204,Honey,Kehlani,858490,Honey,,"33,999",#어쿠스틱 #알앤비 #감성 #감미로운 #부드러운 #소울 #귀르가즘 #꿀보이스 #음색깡패 #명곡,HIFI팝마스터,메말랐던 감성을 자극할 어쿠스틱 알앤비,436085960,#어쿠스틱 #알앤비 #감성 #감미로운 #부드러운 #소울 #귀르가즘 #꿀보이스 #음색깡패 #명곡
0,20210711,31866417,10296837,Volume 2 EP,Pink Sweat$,2735431,Body Ain't Me,,"7,710",#어쿠스틱 #알앤비 #감성 #감미로운 #부드러운 #소울 #귀르가즘 #꿀보이스 #음색깡패 #명곡,HIFI팝마스터,메말랐던 감성을 자극할 어쿠스틱 알앤비,436085960,#어쿠스틱 #알앤비 #감성 #감미로운 #부드러운 #소울 #귀르가즘 #꿀보이스 #음색깡패 #명곡
0,20210711,369680,26297,Acoustic Soul,India.Arie,28585,Promises,,"2,160",#어쿠스틱 #알앤비 #감성 #감미로운 #부드러운 #소울 #귀르가즘 #꿀보이스 #음색깡패 #명곡,HIFI팝마스터,메말랐던 감성을 자극할 어쿠스틱 알앤비,436085960,#어쿠스틱 #알앤비 #감성 #감미로운 #부드러운 #소울 #귀르가즘 #꿀보이스 #음색깡패 #명곡
0,20210711,8111367,2675145,Is Your Love Big Enough? (Deluxe Edition),Lianne La Havas,579052,He Loves Me (Solo In Paris),,366,#어쿠스틱 #알앤비 #감성 #감미로운 #부드러운 #소울 #귀르가즘 #꿀보이스 #음색깡패 #명곡,HIFI팝마스터,메말랐던 감성을 자극할 어쿠스틱 알앤비,436085960,#어쿠스틱 #알앤비 #감성 #감미로운 #부드러운 #소울 #귀르가즘 #꿀보이스 #음색깡패 #명곡
0,20210711,30582732,10088330,Sober (Acoustic),Mahalia,685806,Sober (Acoustic),,726,#어쿠스틱 #알앤비 #감성 #감미로운 #부드러운 #소울 #귀르가즘 #꿀보이스 #음색깡패 #명곡,HIFI팝마스터,메말랐던 감성을 자극할 어쿠스틱 알앤비,436085960,#어쿠스틱 #알앤비 #감성 #감미로운 #부드러운 #소울 #귀르가즘 #꿀보이스 #음색깡패 #명곡
0,20210711,1481952,330241,The Evolution of Robin Thicke,Robin Thicke,44565,Lost Without U,,"5,547",#어쿠스틱 #알앤비 #감성 #감미로운 #부드러운 #소울 #귀르가즘 #꿀보이스 #음색깡패 #명곡,HIFI팝마스터,메말랐던 감성을 자극할 어쿠스틱 알앤비,436085960,#어쿠스틱 #알앤비 #감성 #감미로운 #부드러운 #소울 #귀르가즘 #꿀보이스 #음색깡패 #명곡
