,날짜,번호,앨범번호,앨범이름,가수,가수번호,노래제목,장르,좋아요,태그,멜론DJ,플레이리스트,플레이리스트_번호,플레이리스트_태그
0,20210710,5387875,2282756,설렘주의,"기리보이 , NS 윤지",585492 433746,설렘주의,,"40,347",#국내힙합 #콜라보 #트렌디 #힙합 #힙한 #부드러운 #감성 #피처링 #달달한 #듀엣,HIPHOP마스터,달달하고 부드러운 남녀 아티스트 콜라보,457914976,#국내힙합 #콜라보 #트렌디 #힙합 #힙한 #부드러운 #감성 #피처링 #달달한 #듀엣
0,20210710,4433490,2230890,썸,"정기고 , 소유 (SOYOU)",304967 490981,썸 (Feat. 릴보이 Of 긱스),,"177,856",#국내힙합 #콜라보 #트렌디 #힙합 #힙한 #부드러운 #감성 #피처링 #달달한 #듀엣,HIPHOP마스터,달달하고 부드러운 남녀 아티스트 콜라보,457914976,#국내힙합 #콜라보 #트렌디 #힙합 #힙한 #부드러운 #감성 #피처링 #달달한 #듀엣
0,20210710,7973329,2656122,The Kids & Me,Billy Preston,33741,Nothing From Nothing (Album Version),,994,#집콕 #휴일 #기분좋은 #주말 #아침 #편안한 #오후 #작업 #행복한 #힐링,음악이주는힘,"NEW 집순이, 집돌이를 위한 플레이리스트",496147745,#집콕 #휴일 #기분좋은 #주말 #아침 #편안한 #오후 #작업 #행복한 #힐링
0,20210710,32544259,10420014,Channel Orange In Your Living Room,Charlie Burg,2866246,Channel Orange In Your Living Room,,251,#집콕 #휴일 #기분좋은 #주말 #아침 #편안한 #오후 #작업 #행복한 #힐링,음악이주는힘,"NEW 집순이, 집돌이를 위한 플레이리스트",496147745,#집콕 #휴일 #기분좋은 #주말 #아침 #편안한 #오후 #작업 #행복한 #힐링
0,20210710,33445158,10600231,Rocky Trail,Kings Of Convenience,108936,Rocky Trail,,"2,042",#집콕 #휴일 #기분좋은 #주말 #아침 #편안한 #오후 #작업 #행복한 #힐링,음악이주는힘,"NEW 집순이, 집돌이를 위한 플레이리스트",496147745,#집콕 #휴일 #기분좋은 #주말 #아침 #편안한 #오후 #작업 #행복한 #힐링
0,20210710,33090684,10524356,Krystal,Matt Maltese,1183311,Rom-Com Gone Wrong,,343,#집콕 #휴일 #기분좋은 #주말 #아침 #편안한 #오후 #작업 #행복한 #힐링,음악이주는힘,"NEW 집순이, 집돌이를 위한 플레이리스트",496147745,#집콕 #휴일 #기분좋은 #주말 #아침 #편안한 #오후 #작업 #행복한 #힐링
0,20210710,33613506,10635022,Pacifico,"Surfaces , Public Library Commute",2645680 2946658,Feels The Same,,81,#집콕 #휴일 #기분좋은 #주말 #아침 #편안한 #오후 #작업 #행복한 #힐링,음악이주는힘,"NEW 집순이, 집돌이를 위한 플레이리스트",496147745,#집콕 #휴일 #기분좋은 #주말 #아침 #편안한 #오후 #작업 #행복한 #힐링
0,20210710,8055236,2667509,The Beatles (Remastered),The Beatles,103578,I Will (Remastered 2009),,"9,855",#집콕 #휴일 #기분좋은 #주말 #아침 #편안한 #오후 #작업 #행복한 #힐링,음악이주는힘,"NEW 집순이, 집돌이를 위한 플레이리스트",496147745,#집콕 #휴일 #기분좋은 #주말 #아침 #편안한 #오후 #작업 #행복한 #힐링
0,20210710,33542172,10619925,Leesangsoon,이상순,3237,너와 너의,,"2,268",#집콕 #휴일 #기분좋은 #주말 #아침 #편안한 #오후 #작업 #행복한 #힐링,음악이주는힘,"NEW 집순이, 집돌이를 위한 플레이리스트",496147745,#집콕 #휴일 #기분좋은 #주말 #아침 #편안한 #오후 #작업 #행복한 #힐링
0,20210710,8207756,2688452,Things In Common,Ald,924601,Sugar Donuts,,690,#집콕 #휴일 #기분좋은 #주말 #아침 #편안한 #오후 #작업 #행복한 #힐링,음악이주는힘,"NEW 집순이, 집돌이를 위한 플레이리스트",496147745,#집콕 #휴일 #기분좋은 #주말 #아침 #편안한 #오후 #작업 #행복한 #힐링
0,20210710,1792180,363953,Sad Clown Bad Summer Number 9,Atmosphere,185208,Sunshine,,417,#집콕 #휴일 #기분좋은 #주말 #아침 #편안한 #오후 #작업 #행복한 #힐링,음악이주는힘,"NEW 집순이, 집돌이를 위한 플레이리스트",496147745,#집콕 #휴일 #기분좋은 #주말 #아침 #편안한 #오후 #작업 #행복한 #힐링
0,20210710,33614923,10635361,Emmett Tapes,Zach Oliver,2037593,Don't Matter,,68,#집콕 #휴일 #기분좋은 #주말 #아침 #편안한 #오후 #작업 #행복한 #힐링,음악이주는힘,"NEW 집순이, 집돌이를 위한 플레이리스트",496147745,#집콕 #휴일 #기분좋은 #주말 #아침 #편안한 #오후 #작업 #행복한 #힐링
0,20210710,8055443,2667522,The Beatles 1967 - 1970 (Remastered),The Beatles,103578,"Ob-La-Di, Ob-La-Da (Remastered 2009)",,"7,257",#집콕 #휴일 #기분좋은 #주말 #아침 #편안한 #오후 #작업 #행복한 #힐링,음악이주는힘,"NEW 집순이, 집돌이를 위한 플레이리스트",496147745,#집콕 #휴일 #기분좋은 #주말 #아침 #편안한 #오후 #작업 #행복한 #힐링
0,20210710,33542175,10619925,Leesangsoon,이상순,3237,네가 종일 내려 (with 선우정아),,"2,177",#집콕 #휴일 #기분좋은 #주말 #아침 #편안한 #오후 #작업 #행복한 #힐링,음악이주는힘,"NEW 집순이, 집돌이를 위한 플레이리스트",496147745,#집콕 #휴일 #기분좋은 #주말 #아침 #편안한 #오후 #작업 #행복한 #힐링
0,20210710,32990396,10503646,Rolled Up (feat. Mac DeMarco),Benny Sings,472460,Rolled Up (feat. Mac DeMarco),,612,#집콕 #휴일 #기분좋은 #주말 #아침 #편안한 #오후 #작업 #행복한 #힐링,음악이주는힘,"NEW 집순이, 집돌이를 위한 플레이리스트",496147745,#집콕 #휴일 #기분좋은 #주말 #아침 #편안한 #오후 #작업 #행복한 #힐링
0,20210710,31838878,10291937,Where the Light Is,Surfaces,2645680,Someday,,239,#집콕 #휴일 #기분좋은 #주말 #아침 #편안한 #오후 #작업 #행복한 #힐링,음악이주는힘,"NEW 집순이, 집돌이를 위한 플레이리스트",496147745,#집콕 #휴일 #기분좋은 #주말 #아침 #편안한 #오후 #작업 #행복한 #힐링
0,20210710,32913166,10487703,Don't Go Wasting Time,Alfie Templeman,2162144,First Time,,11,#집콕 #휴일 #기분좋은 #주말 #아침 #편안한 #오후 #작업 #행복한 #힐링,음악이주는힘,"NEW 집순이, 집돌이를 위한 플레이리스트",496147745,#집콕 #휴일 #기분좋은 #주말 #아침 #편안한 #오후 #작업 #행복한 #힐링
0,20210710,33562125,10624194,The Juicebox,Emotional Oranges,2636623,Lock It Up (Feat. THEY.),,275,#집콕 #휴일 #기분좋은 #주말 #아침 #편안한 #오후 #작업 #행복한 #힐링,음악이주는힘,"NEW 집순이, 집돌이를 위한 플레이리스트",496147745,#집콕 #휴일 #기분좋은 #주말 #아침 #편안한 #오후 #작업 #행복한 #힐링
0,20210710,33093677,10524988,Rock Paper Scissors,Anthony Lazaro,2877138,Coffee Cup,,55,#집콕 #휴일 #기분좋은 #주말 #아침 #편안한 #오후 #작업 #행복한 #힐링,음악이주는힘,"NEW 집순이, 집돌이를 위한 플레이리스트",496147745,#집콕 #휴일 #기분좋은 #주말 #아침 #편안한 #오후 #작업 #행복한 #힐링
0,20210710,33542173,10619925,Leesangsoon,이상순,3237,안부를 묻진 않아도,,877,#집콕 #휴일 #기분좋은 #주말 #아침 #편안한 #오후 #작업 #행복한 #힐링,음악이주는힘,"NEW 집순이, 집돌이를 위한 플레이리스트",496147745,#집콕 #휴일 #기분좋은 #주말 #아침 #편안한 #오후 #작업 #행복한 #힐링
0,20210710,33348185,10577428,I AM JUST A BOY LEAVE ME ALONE !!!,dad sports,2926552,nrvs again,,57,#집콕 #휴일 #기분좋은 #주말 #아침 #편안한 #오후 #작업 #행복한 #힐링,음악이주는힘,"NEW 집순이, 집돌이를 위한 플레이리스트",496147745,#집콕 #휴일 #기분좋은 #주말 #아침 #편안한 #오후 #작업 #행복한 #힐링
0,20210710,1547843,341153,The Best Of Gilbert O'Sullivan,Gilbert O'Sullivan,2260,Alone Again (Naturally),,"10,946",#집콕 #휴일 #기분좋은 #주말 #아침 #편안한 #오후 #작업 #행복한 #힐링,음악이주는힘,"NEW 집순이, 집돌이를 위한 플레이리스트",496147745,#집콕 #휴일 #기분좋은 #주말 #아침 #편안한 #오후 #작업 #행복한 #힐링
0,20210710,33658563,10646395,Stay,"Justin Bieber , The Kid LAROI",420621 2743730,Stay,,"3,255",#Pop #트렌디 #취향저격 #기분전환 #드라이브 #신나는 #스트레스 #노동요,Melon_핫트렌드,NEW 멜론 공식 음악 맛집! 매력적인 'POP',439684858,#Pop #트렌디 #취향저격 #기분전환 #드라이브 #신나는 #스트레스 #노동요
0,20210710,33636325,10640733,One Minute,"Hope Tala , Hauskey",2887696 2856702,One Minute,,181,#Pop #트렌디 #취향저격 #기분전환 #드라이브 #신나는 #스트레스 #노동요,Melon_핫트렌드,NEW 멜론 공식 음악 맛집! 매력적인 'POP',439684858,#Pop #트렌디 #취향저격 #기분전환 #드라이브 #신나는 #스트레스 #노동요
0,20210710,33661293,10625621,…WHAT WOULD YOU DO?,HONNE,857764,NOW I'M ALONE (feat. Sofía Valdés),,572,#Pop #트렌디 #취향저격 #기분전환 #드라이브 #신나는 #스트레스 #노동요,Melon_핫트렌드,NEW 멜론 공식 음악 맛집! 매력적인 'POP',439684858,#Pop #트렌디 #취향저격 #기분전환 #드라이브 #신나는 #스트레스 #노동요
0,20210710,33666272,10648183,NDA,Billie Eilish,1239008,NDA,,844,#Pop #트렌디 #취향저격 #기분전환 #드라이브 #신나는 #스트레스 #노동요,Melon_핫트렌드,NEW 멜론 공식 음악 맛집! 매력적인 'POP',439684858,#Pop #트렌디 #취향저격 #기분전환 #드라이브 #신나는 #스트레스 #노동요
0,20210710,33663414,10647655,could cry just thinkin about you (Full Version),Troye Sivan,780919,could cry just thinkin about you (Full Version),,877,#Pop #트렌디 #취향저격 #기분전환 #드라이브 #신나는 #스트레스 #노동요,Melon_핫트렌드,NEW 멜론 공식 음악 맛집! 매력적인 'POP',439684858,#Pop #트렌디 #취향저격 #기분전환 #드라이브 #신나는 #스트레스 #노동요
0,20210710,33666105,10648150,Go Away,Omar Apollo,2635315,Go Away,,48,#Pop #트렌디 #취향저격 #기분전환 #드라이브 #신나는 #스트레스 #노동요,Melon_핫트렌드,NEW 멜론 공식 음악 맛집! 매력적인 'POP',439684858,#Pop #트렌디 #취향저격 #기분전환 #드라이브 #신나는 #스트레스 #노동요
0,20210710,33666790,10648299,Love You Right,"Lukas Graham , Walk Off The Earth",913033 636331,Love You Right,,97,#Pop #트렌디 #취향저격 #기분전환 #드라이브 #신나는 #스트레스 #노동요,Melon_핫트렌드,NEW 멜론 공식 음악 맛집! 매력적인 'POP',439684858,#Pop #트렌디 #취향저격 #기분전환 #드라이브 #신나는 #스트레스 #노동요
0,20210710,33660949,10647037,Let Me Hate You,Alexander Stewart,2208021,Let Me Hate You,,16,#Pop #트렌디 #취향저격 #기분전환 #드라이브 #신나는 #스트레스 #노동요,Melon_핫트렌드,NEW 멜론 공식 음악 맛집! 매력적인 'POP',439684858,#Pop #트렌디 #취향저격 #기분전환 #드라이브 #신나는 #스트레스 #노동요
0,20210710,33653310,10644966,Cure For Me,AURORA,838137,Cure For Me,,223,#Pop #트렌디 #취향저격 #기분전환 #드라이브 #신나는 #스트레스 #노동요,Melon_핫트렌드,NEW 멜론 공식 음악 맛집! 매력적인 'POP',439684858,#Pop #트렌디 #취향저격 #기분전환 #드라이브 #신나는 #스트레스 #노동요
0,20210710,33655783,10645612,Memory,"blackbear , Kane Brown",1024206 982650,Memory,,81,#Pop #트렌디 #취향저격 #기분전환 #드라이브 #신나는 #스트레스 #노동요,Melon_핫트렌드,NEW 멜론 공식 음악 맛집! 매력적인 'POP',439684858,#Pop #트렌디 #취향저격 #기분전환 #드라이브 #신나는 #스트레스 #노동요
0,20210710,33654495,10645306,To Get Over You,Rosie,2904121,to get over you,,11,#Pop #트렌디 #취향저격 #기분전환 #드라이브 #신나는 #스트레스 #노동요,Melon_핫트렌드,NEW 멜론 공식 음악 맛집! 매력적인 'POP',439684858,#Pop #트렌디 #취향저격 #기분전환 #드라이브 #신나는 #스트레스 #노동요
0,20210710,33663289,10647616,6 Of A Billion,Claire Rosinkranz,2886494,Hotel,,47,#Pop #트렌디 #취향저격 #기분전환 #드라이브 #신나는 #스트레스 #노동요,Melon_핫트렌드,NEW 멜론 공식 음악 맛집! 매력적인 'POP',439684858,#Pop #트렌디 #취향저격 #기분전환 #드라이브 #신나는 #스트레스 #노동요
0,20210710,33660019,10646826,til the end of time,almost monday,2696600,til the end of time,,69,#Pop #트렌디 #취향저격 #기분전환 #드라이브 #신나는 #스트레스 #노동요,Melon_핫트렌드,NEW 멜론 공식 음악 맛집! 매력적인 'POP',439684858,#Pop #트렌디 #취향저격 #기분전환 #드라이브 #신나는 #스트레스 #노동요
0,20210710,33666148,10551700,Can I Be Real?,Brynn Elliott,2140287,Can I Be Real?,,32,#Pop #트렌디 #취향저격 #기분전환 #드라이브 #신나는 #스트레스 #노동요,Melon_핫트렌드,NEW 멜론 공식 음악 맛집! 매력적인 'POP',439684858,#Pop #트렌디 #취향저격 #기분전환 #드라이브 #신나는 #스트레스 #노동요
0,20210710,33655097,10645412,Forget You,Bahari,827598,Forget You,,27,#Pop #트렌디 #취향저격 #기분전환 #드라이브 #신나는 #스트레스 #노동요,Melon_핫트렌드,NEW 멜론 공식 음악 맛집! 매력적인 'POP',439684858,#Pop #트렌디 #취향저격 #기분전환 #드라이브 #신나는 #스트레스 #노동요
0,20210710,33629420,10639133,Boy In A Billion,Claire Rosinkranz,2886494,Boy In A Billion,,563,#Pop #트렌디 #취향저격 #기분전환 #드라이브 #신나는 #스트레스 #노동요,Melon_핫트렌드,NEW 멜론 공식 음악 맛집! 매력적인 'POP',439684858,#Pop #트렌디 #취향저격 #기분전환 #드라이브 #신나는 #스트레스 #노동요
0,20210710,33637058,10640954,Do Yourself A Favor,Maia Wright,1867312,Do Yourself A Favor,,142,#Pop #트렌디 #취향저격 #기분전환 #드라이브 #신나는 #스트레스 #노동요,Melon_핫트렌드,NEW 멜론 공식 음악 맛집! 매력적인 'POP',439684858,#Pop #트렌디 #취향저격 #기분전환 #드라이브 #신나는 #스트레스 #노동요
0,20210710,33643777,10571783,Psycho,Maisie Peters,2203360,Psycho,,993,#Pop #트렌디 #취향저격 #기분전환 #드라이브 #신나는 #스트레스 #노동요,Melon_핫트렌드,NEW 멜론 공식 음악 맛집! 매력적인 'POP',439684858,#Pop #트렌디 #취향저격 #기분전환 #드라이브 #신나는 #스트레스 #노동요
0,20210710,33631728,10639725,come over (hi),joan,2750832,come over,,95,#Pop #트렌디 #취향저격 #기분전환 #드라이브 #신나는 #스트레스 #노동요,Melon_핫트렌드,NEW 멜론 공식 음악 맛집! 매력적인 'POP',439684858,#Pop #트렌디 #취향저격 #기분전환 #드라이브 #신나는 #스트레스 #노동요
0,20210710,33623384,10637475,Too Much,Matt Simons,913568,Too Much,,85,#Pop #트렌디 #취향저격 #기분전환 #드라이브 #신나는 #스트레스 #노동요,Melon_핫트렌드,NEW 멜론 공식 음악 맛집! 매력적인 'POP',439684858,#Pop #트렌디 #취향저격 #기분전환 #드라이브 #신나는 #스트레스 #노동요
0,20210710,33637224,10641023,Hero,Faouzia,2116803,Hero,,335,#Pop #트렌디 #취향저격 #기분전환 #드라이브 #신나는 #스트레스 #노동요,Melon_핫트렌드,NEW 멜론 공식 음악 맛집! 매력적인 'POP',439684858,#Pop #트렌디 #취향저격 #기분전환 #드라이브 #신나는 #스트레스 #노동요
0,20210710,33629069,10639012,Lease On Life,Andy Grammer,684992,Lease On Life,,67,#Pop #트렌디 #취향저격 #기분전환 #드라이브 #신나는 #스트레스 #노동요,Melon_핫트렌드,NEW 멜론 공식 음악 맛집! 매력적인 'POP',439684858,#Pop #트렌디 #취향저격 #기분전환 #드라이브 #신나는 #스트레스 #노동요
0,20210710,33637057,10640953,Old Kick Drum,Alt Bloom,2737273,Old Kick Drum,,133,#Pop #트렌디 #취향저격 #기분전환 #드라이브 #신나는 #스트레스 #노동요,Melon_핫트렌드,NEW 멜론 공식 음악 맛집! 매력적인 'POP',439684858,#Pop #트렌디 #취향저격 #기분전환 #드라이브 #신나는 #스트레스 #노동요
0,20210710,33638715,10641625,celebrate,Isaac Dunbar,2748907,celebrate,,112,#Pop #트렌디 #취향저격 #기분전환 #드라이브 #신나는 #스트레스 #노동요,Melon_핫트렌드,NEW 멜론 공식 음악 맛집! 매력적인 'POP',439684858,#Pop #트렌디 #취향저격 #기분전환 #드라이브 #신나는 #스트레스 #노동요
0,20210710,33632690,10639935,Sex on the Beach,Tyler Shaw,779221,Sex on the Beach,,101,#Pop #트렌디 #취향저격 #기분전환 #드라이브 #신나는 #스트레스 #노동요,Melon_핫트렌드,NEW 멜론 공식 음악 맛집! 매력적인 'POP',439684858,#Pop #트렌디 #취향저격 #기분전환 #드라이브 #신나는 #스트레스 #노동요
0,20210710,33637819,10641311,Totally,Inhaler,2745543,Totally,,84,#Pop #트렌디 #취향저격 #기분전환 #드라이브 #신나는 #스트레스 #노동요,Melon_핫트렌드,NEW 멜론 공식 음악 맛집! 매력적인 'POP',439684858,#Pop #트렌디 #취향저격 #기분전환 #드라이브 #신나는 #스트레스 #노동요
0,20210710,33629006,10638986,Shame,Spencer Sutherland,2631067,Shame,,160,#Pop #트렌디 #취향저격 #기분전환 #드라이브 #신나는 #스트레스 #노동요,Melon_핫트렌드,NEW 멜론 공식 음악 맛집! 매력적인 'POP',439684858,#Pop #트렌디 #취향저격 #기분전환 #드라이브 #신나는 #스트레스 #노동요
0,20210710,33634945,10640415,Goodbye,Paige,2864778,Goodbye,,200,#Pop #트렌디 #취향저격 #기분전환 #드라이브 #신나는 #스트레스 #노동요,Melon_핫트렌드,NEW 멜론 공식 음악 맛집! 매력적인 'POP',439684858,#Pop #트렌디 #취향저격 #기분전환 #드라이브 #신나는 #스트레스 #노동요
0,20210710,33643790,10643112,Jenny,EBEN,2635404,Jenny,,156,#Pop #트렌디 #취향저격 #기분전환 #드라이브 #신나는 #스트레스 #노동요,Melon_핫트렌드,NEW 멜론 공식 음악 맛집! 매력적인 'POP',439684858,#Pop #트렌디 #취향저격 #기분전환 #드라이브 #신나는 #스트레스 #노동요
0,20210710,33628108,10638804,Butterflies,"MAX , Ali Gatie",773205 2633445,Butterflies,,822,#Pop #트렌디 #취향저격 #기분전환 #드라이브 #신나는 #스트레스 #노동요,Melon_핫트렌드,NEW 멜론 공식 음악 맛집! 매력적인 'POP',439684858,#Pop #트렌디 #취향저격 #기분전환 #드라이브 #신나는 #스트레스 #노동요
0,20210710,33629415,10639132,Dominoes,Anson Seabra,2567864,Dominoes,,118,#Pop #트렌디 #취향저격 #기분전환 #드라이브 #신나는 #스트레스 #노동요,Melon_핫트렌드,NEW 멜론 공식 음악 맛집! 매력적인 'POP',439684858,#Pop #트렌디 #취향저격 #기분전환 #드라이브 #신나는 #스트레스 #노동요
0,20210710,33623210,10637411,Bad Habits,Ed Sheeran,549800,Bad Habits,,"15,143",#Pop #트렌디 #취향저격 #기분전환 #드라이브 #신나는 #스트레스 #노동요,Melon_핫트렌드,NEW 멜론 공식 음악 맛집! 매력적인 'POP',439684858,#Pop #트렌디 #취향저격 #기분전환 #드라이브 #신나는 #스트레스 #노동요
