,날짜,번호,앨범번호,앨범이름,가수,가수번호,노래제목,장르,좋아요,태그
0,20210711,32556676,10422586,Red Moon : SUPERNOVA,마크툽 (MAKTUB),566431,너를 그린 우주 (Insomnia2020) (Feat. 이라온),인디음악,"43,566",#인기순위 #일간순위 #인디음악
0,20210711,31575782,10245069,네 번째 이야기,에이치코드 (H:CODE),946910,그대 없는 밤에 (Feat. 전상근),인디음악,"40,316",#인기순위 #일간순위 #인디음악
0,20210711,4451155,2233048,반오십,윤딴딴,756963,겨울을 걷는다,인디음악,"124,709",#인기순위 #일간순위 #인디음악
0,20210711,30611679,10093077,4.0,10CM,468244,pet,인디음악,"68,094",#인기순위 #일간순위 #인디음악
0,20210711,33628470,10638877,이제와서,탑현,2893700,이제와서,인디음악,"2,687",#인기순위 #일간순위 #인디음악
0,20210711,4848555,2278294,봉춤을 추네,잔나비,772253,사랑하긴 했었나요 스쳐가는 인연이었나요 짧지않은 우리 함께했던 시간들이 자꾸 내 마음을 가둬두네,인디음악,"105,172",#인기순위 #일간순위 #인디음악
0,20210711,3136472,1166956,1.0,10CM,468244,사랑은 은하수 다방에서,인디음악,"75,639",#인기순위 #일간순위 #인디음악
0,20210711,31164090,10181438,The Fairy Tale,멜로망스,839732,동화,인디음악,"112,583",#인기순위 #일간순위 #인디음악
0,20210711,8155478,2680986,Half Album RED ICKLE,볼빨간사춘기,792022,심술,인디음악,"141,803",#인기순위 #일간순위 #인디음악
0,20210711,30086173,10013929,LIFE IS BEAUTY FULL,문문 (MoonMoon),927668,비행운,인디음악,"208,306",#인기순위 #일간순위 #인디음악
0,20210711,8194007,2683581,When I Begin,오왠 (O.WHEN),968452,오늘,인디음악,"115,972",#인기순위 #일간순위 #인디음악
0,20210711,31591571,10247794,그대가 살아서,정동원,1461621,그대가 살아서,인디음악,"41,716",#인기순위 #일간순위 #인디음악
0,20210711,33374274,10583442,안아줘,오반 (OVAN),925515,안아줘 (Prod. VAN.C),인디음악,"15,427",#인기순위 #일간순위 #인디음악
0,20210711,420424,29678,Espresso,델리스파이스,100099,고백,인디음악,"111,374",#인기순위 #일간순위 #인디음악
0,20210711,31263577,10196980,4.1,10CM,468244,매트리스,인디음악,"94,823",#인기순위 #일간순위 #인디음악
0,20210711,2627301,842655,시소,뜨거운 감자,101871,고백,인디음악,"73,037",#인기순위 #일간순위 #인디음악
0,20210711,33629513,10639155,"다시,꽃이 피는 봄날에",윤토벤,1758459,"다시,꽃이 피는 봄날에 (feat. 윤도)",인디음악,"1,636",#인기순위 #일간순위 #인디음악
0,20210711,31835421,10291606,대충 입고 나와,우디 (Woody),673033,대충 입고 나와,인디음악,"56,299",#인기순위 #일간순위 #인디음악
0,20210711,30444666,10066921,TEAM BABY,검정치마,276166,나랑 아니면,인디음악,"91,070",#인기순위 #일간순위 #인디음악
0,20210711,4399703,2226707,보고싶었어요,정준일,242988,고백,인디음악,"109,384",#인기순위 #일간순위 #인디음악
0,20210711,32334447,10379668,진인사대천명(盡人事待天命),호미들,2754623,진인사대천명,인디음악,"9,566",#인기순위 #일간순위 #인디음악
0,20210711,31172510,10182740,헤어지던 밤,어쿠루브,742478,헤어지던 밤,인디음악,"36,514",#인기순위 #일간순위 #인디음악
0,20210711,31914848,10305070,인사,멜로망스,839732,인사,인디음악,"80,498",#인기순위 #일간순위 #인디음악
0,20210711,32194058,10354663,하루,적재,771375,잘 지내,인디음악,"51,888",#인기순위 #일간순위 #인디음악
0,20210711,31726704,10271978,yours,데이먼스 이어 (Damons year),1757393,yours,인디음악,"28,941",#인기순위 #일간순위 #인디음악
0,20210711,30657308,10100191,Red Diary Page.1,볼빨간사춘기,792022,Blue,인디음악,"135,098",#인기순위 #일간순위 #인디음악
0,20210711,31624517,10253396,바라봐줘요,죠지,790830,바라봐줘요,인디음악,"55,743",#인기순위 #일간순위 #인디음악
0,20210711,3472354,1328152,Lucky,스탠딩 에그,467880,Little Star,인디음악,"127,099",#인기순위 #일간순위 #인디음악
0,20210711,31148026,10178996,웃으며,"임재현 , 문성욱",2087273 1285827,웃으며,인디음악,"45,984",#인기순위 #일간순위 #인디음악
0,20210711,30616707,10093774,She,잔나비,772253,She (Hidden Track No.V 1월 선정곡),인디음악,"87,383",#인기순위 #일간순위 #인디음악
0,20210711,33149395,10536271,붙잡고 싶어도,#안녕,1024489,붙잡고 싶어도,인디음악,"13,473",#인기순위 #일간순위 #인디음악
0,20210711,9620471,2707131,Full Album RED PLANET,볼빨간사춘기,792022,You(=I),인디음악,"114,352",#인기순위 #일간순위 #인디음악
0,20210711,30230986,10035799,우리집을 못 찾겠군요,매드클라운,219621,우리집을 못 찾겠군요 (Feat. 볼빨간사춘기),인디음악,"97,299",#인기순위 #일간순위 #인디음악
0,20210711,32332594,10379211,그때는 이 거리가 아름다웠다,잠골버스,2915424,그때는 이 거리가 아름다웠다,인디음악,"17,189",#인기순위 #일간순위 #인디음악
0,20210711,33175321,10542010,너밖에 안보여,임재현,2087273,너밖에 안보여,인디음악,"10,958",#인기순위 #일간순위 #인디음악
0,20210711,5371629,2280781,그게 뭐라고,어쿠루브,742478,그게 뭐라고,인디음악,"85,673",#인기순위 #일간순위 #인디음악
0,20210711,32194039,10354661,끝난 사이,보라미유,2398314,끝난 사이,인디음악,"30,474",#인기순위 #일간순위 #인디음악
0,20210711,32173707,10351635,B.F.A.M(Brother from another mom),호미들,2754623,모자라(we need more),인디음악,"10,756",#인기순위 #일간순위 #인디음악
0,20210711,33637480,10641164,파란색 Remix,태비 (Taeb2),2645491,"파란색 Remix (Feat. Lokid, Tamiz, 새벽, V.et)",인디음악,999,#인기순위 #일간순위 #인디음악
0,20210711,31083695,10168308,하염없이,"학선 , T.P RETRO (타디스 프로젝트舊)",1909866 1461577,하염없이 (Feat. 정동원),인디음악,"35,044",#인기순위 #일간순위 #인디음악
0,20210711,33594952,10632055,주르륵,줍에이 (Joob A),2748892,주르륵 (feat. OoOo),인디음악,"2,162",#인기순위 #일간순위 #인디음악
0,20210711,30829858,10127486,#첫사랑,볼빨간사춘기,792022,#첫사랑,인디음악,"119,384",#인기순위 #일간순위 #인디음악
0,20210711,2939095,1023955,원모어찬스,원 모어 찬스 (one more chance),472980,널 생각해,인디음악,"129,704",#인기순위 #일간순위 #인디음악
0,20210711,33660104,10646848,별빛,젬스톤,2637813,별빛,인디음악,806,#인기순위 #일간순위 #인디음악
0,20210711,32909167,10486928,오선지 EP,공기남,696707,"SODA (feat. 1ho, 0back)",인디음악,"19,402",#인기순위 #일간순위 #인디음악
0,20210711,33462462,10604113,#0055b7,숀 (SHAUN),510242,Blue (Feat. 원슈타인),인디음악,"5,239",#인기순위 #일간순위 #인디음악
0,20210711,33480898,10607796,신호등,이무진,2138620,신호등,록/메탈,"102,296",#인기순위 #일간순위 #록/메탈
0,20210711,33589488,10631122,슬기로운 의사생활 시즌2 OST Part 1,이무진,2138620,비와 당신,록/메탈,"52,433",#인기순위 #일간순위 #록/메탈
0,20210711,33527705,10614899,안녕 (Hello) - Special Album,조이 (JOY),780922,안녕 (Hello),록/메탈,"86,254",#인기순위 #일간순위 #록/메탈
0,20210711,32578498,10426648,에잇,아이유,261143,에잇(Prod.&Feat. SUGA of BTS),록/메탈,"362,379",#인기순위 #일간순위 #록/메탈
0,20210711,32183386,10346650,Love poem,아이유,261143,Blueming,록/메탈,"311,799",#인기순위 #일간순위 #록/메탈
0,20210711,33346446,10576966,R,로제 (ROSÉ),995171,On The Ground,록/메탈,"131,742",#인기순위 #일간순위 #록/메탈
0,20210711,32003395,10320500,멜로가 체질 OST Part 3,장범준,648551,흔들리는 꽃들 속에서 네 샴푸향이 느껴진거야,록/메탈,"289,770",#인기순위 #일간순위 #록/메탈
0,20210711,33638428,10641512,슬기로운 의사생활 시즌2 OST Part 3,장범준,648551,나는 너 좋아,록/메탈,"10,682",#인기순위 #일간순위 #록/메탈
0,20210711,32143487,10346650,Love poem,아이유,261143,Love poem,록/메탈,"306,015",#인기순위 #일간순위 #록/메탈
0,20210711,32345931,10381712,이태원 클라쓰 OST Part.2,가호 (Gaho),13494,시작,록/메탈,"215,472",#인기순위 #일간순위 #록/메탈
0,20210711,33649710,10644112,Right Through Me,DAY6 (Even of Day),2885449,뚫고 지나가요,록/메탈,"24,272",#인기순위 #일간순위 #록/메탈
0,20210711,33650729,10644247,Windy,전소연,1050107,삠삠 (BEAM BEAM),록/메탈,"14,278",#인기순위 #일간순위 #록/메탈
0,20210711,31093710,10170069,Red Diary Page.2,볼빨간사춘기,792022,여행,록/메탈,"257,510",#인기순위 #일간순위 #록/메탈
0,20210711,31666417,10260858,전설,잔나비,772253,주저하는 연인들을 위해,록/메탈,"294,173",#인기순위 #일간순위 #록/메탈
0,20210711,30290580,10044071,FINE,적재,771375,별 보러 가자,록/메탈,"124,237",#인기순위 #일간순위 #록/메탈
0,20210711,31684636,10264375,장범준 3집,장범준,648551,노래방에서,록/메탈,"189,891",#인기순위 #일간순위 #록/메탈
0,20210711,8141272,2679015,밴드 고맙삼다,태연 (TAEYEON),236797,제주도의 푸른 밤,록/메탈,"80,871",#인기순위 #일간순위 #록/메탈
0,20210711,33043504,10514407,잔나비 소곡집 l,잔나비,772253,가을밤에 든 생각,록/메탈,"76,703",#인기순위 #일간순위 #록/메탈
0,20210711,33649711,10644112,Right Through Me,DAY6 (Even of Day),2885449,역대급 (WALK),록/메탈,"12,339",#인기순위 #일간순위 #록/메탈
0,20210711,30232719,10036099,Every DAY6 February,DAY6 (데이식스),894864,예뻤어,록/메탈,"159,850",#인기순위 #일간순위 #록/메탈
0,20210711,33666746,10648285,"알고있지만, OST Part.4",제이유나 (J.UNA),2745532,Butterfly,록/메탈,"2,647",#인기순위 #일간순위 #록/메탈
0,20210711,31532656,10238711,FLY HIGH PROJECT #2 '옥탑방',엔플라잉 (N.Flying),861430,옥탑방 (Rooftop),록/메탈,"253,961",#인기순위 #일간순위 #록/메탈
0,20210711,33649709,10644112,Right Through Me,DAY6 (Even of Day),2885449,우린,록/메탈,"13,198",#인기순위 #일간순위 #록/메탈
0,20210711,837567,301886,Difference,윤도현,923,사랑했나봐,록/메탈,"86,111",#인기순위 #일간순위 #록/메탈
0,20210711,33527479,10617217,혼돈의 장: FREEZE,투모로우바이투게더,2632253,0X1=LOVESONG (I Know I Love You) feat. Seori,록/메탈,"45,619",#인기순위 #일간순위 #록/메탈
0,20210711,33643965,10643174,Yellow Cab,DPR LIVE,943516,Yellow Cab,록/메탈,"8,787",#인기순위 #일간순위 #록/메탈
0,20210711,8298724,2702242,MONKEY HOTEL,잔나비,772253,뜨거운 여름밤은 가고 남은 건 볼품없지만,록/메탈,"148,386",#인기순위 #일간순위 #록/메탈
0,20210711,32361098,10385262,이태원 클라쓰 OST Part.3,하현우 (국카스텐),612072,돌덩이,록/메탈,"109,112",#인기순위 #일간순위 #록/메탈
0,20210711,31927275,10307346,The Book of Us : Gravity,DAY6 (데이식스),894864,한 페이지가 될 수 있게,록/메탈,"89,297",#인기순위 #일간순위 #록/메탈
0,20210711,33649714,10644112,Right Through Me,DAY6 (Even of Day),2885449,나 홀로 집에,록/메탈,"10,640",#인기순위 #일간순위 #록/메탈
0,20210711,33649715,10644112,Right Through Me,DAY6 (Even of Day),2885449,LOVE PARADE,록/메탈,"10,662",#인기순위 #일간순위 #록/메탈
0,20210711,732519,300646,Buzz Effect,버즈,160091,가시,록/메탈,"99,470",#인기순위 #일간순위 #록/메탈
0,20210711,33649713,10644112,Right Through Me,DAY6 (Even of Day),2885449,비극의 결말에서,록/메탈,"10,261",#인기순위 #일간순위 #록/메탈
0,20210711,3753304,2097226,버스커 버스커 1집,버스커 버스커,569233,벚꽃 엔딩,록/메탈,"369,963",#인기순위 #일간순위 #록/메탈
0,20210711,534252,35269,The Nuts,더 넛츠 (The NuTs),108988,사랑의 바보,록/메탈,"73,040",#인기순위 #일간순위 #록/메탈
0,20210711,33153596,10537334,싱어게인 - 무명가수전 Episode.6,이무진,2138620,휘파람,록/메탈,"24,306",#인기순위 #일간순위 #록/메탈
0,20210711,732516,300646,Buzz Effect,버즈,160091,나에게로 떠나는 여행,록/메탈,"56,139",#인기순위 #일간순위 #록/메탈
0,20210711,32038651,10327581,Two Five,볼빨간사춘기,792022,워커홀릭,록/메탈,"138,156",#인기순위 #일간순위 #록/메탈
0,20210711,1177475,317113,Perfect,버즈,160091,남자를 몰라,록/메탈,"86,241",#인기순위 #일간순위 #록/메탈
0,20210711,3620493,2038488,Lo9ve3r4s,정준일,242988,안아줘,록/메탈,"218,563",#인기순위 #일간순위 #록/메탈
0,20210711,30383949,10057570,23,혁오 (HYUKOH),785589,TOMBOY,록/메탈,"180,517",#인기순위 #일간순위 #록/메탈
0,20210711,5385974,2282505,20,혁오 (HYUKOH),785589,위잉위잉,록/메탈,"201,764",#인기순위 #일간순위 #록/메탈
0,20210711,1649188,352436,Cheerful Sensibility,FTISLAND (FT아일랜드),226490,사랑앓이,록/메탈,"47,705",#인기순위 #일간순위 #록/메탈
0,20210711,31684634,10264375,장범준 3집,장범준,648551,당신과는 천천히,록/메탈,"114,845",#인기순위 #일간순위 #록/메탈
0,20210711,32182535,10346650,Love poem,아이유,261143,시간의 바깥,록/메탈,"128,441",#인기순위 #일간순위 #록/메탈
0,20210711,32596760,10430453,슬기로운 의사생활 OST Part 10,미도와 파라솔,2869463,밤이 깊었네 (Drama Ver.),록/메탈,"30,448",#인기순위 #일간순위 #록/메탈
0,20210711,3753303,2097226,버스커 버스커 1집,버스커 버스커,569233,여수 밤바다,록/메탈,"160,145",#인기순위 #일간순위 #록/메탈
0,20210711,4451155,2233048,반오십,윤딴딴,756963,겨울을 걷는다,록/메탈,"124,709",#인기순위 #일간순위 #록/메탈
0,20210711,732512,300646,Buzz Effect,버즈,160091,겁쟁이,록/메탈,"63,253",#인기순위 #일간순위 #록/메탈
0,20210711,1883446,382579,멀어지다,넬 (NELL),101094,기억을 걷는 시간,록/메탈,"137,678",#인기순위 #일간순위 #록/메탈
0,20210711,33422388,10594808,The Book of Us : Negentropy - Chaos swallowed up in love,DAY6 (데이식스),894864,You make Me,록/메탈,"32,459",#인기순위 #일간순위 #록/메탈
0,20210711,33571536,10625851,장범준 싱글,장범준,648551,실버판테온,록/메탈,"8,830",#인기순위 #일간순위 #록/메탈
0,20210711,4848555,2278294,봉춤을 추네,잔나비,772253,사랑하긴 했었나요 스쳐가는 인연이었나요 짧지않은 우리 함께했던 시간들이 자꾸 내 마음을 가둬두네,록/메탈,"105,172",#인기순위 #일간순위 #록/메탈
0,20210711,33180518,10543164,Your Lights (바이크 원정대 OST Part.1),이수 (엠씨더맥스),214784,Your Lights,록/메탈,"19,305",#인기순위 #일간순위 #록/메탈
0,20210711,2650367,862952,환골탈태 (換骨奪胎),노라조,172193,형 (兄),록/메탈,"79,182",#인기순위 #일간순위 #록/메탈
0,20210711,33607214,10634032,들려주고 싶었던,이승윤,723192,들려주고 싶었던,록/메탈,"14,502",#인기순위 #일간순위 #록/메탈
0,20210711,32586848,10428497,The Book of Us : The Demon,DAY6 (데이식스),894864,Zombie,록/메탈,"87,840",#인기순위 #일간순위 #록/메탈
0,20210711,32183384,10346650,Love poem,아이유,261143,unlucky,록/메탈,"109,182",#인기순위 #일간순위 #록/메탈
0,20210711,33614064,10635158,"알고있지만, OST Part.2",나이트오프 (Night Off),2191871,알고있지만,록/메탈,"4,164",#인기순위 #일간순위 #록/메탈
0,20210711,30086173,10013929,LIFE IS BEAUTY FULL,문문 (MoonMoon),927668,비행운,록/메탈,"208,306",#인기순위 #일간순위 #록/메탈
0,20210711,316434,16672,새벽,부활,100594,Never Ending Story,록/메탈,"60,773",#인기순위 #일간순위 #록/메탈
0,20210711,4276080,2210557,"Goodbye, grief.",자우림,100094,"스물다섯, 스물하나",록/메탈,"124,409",#인기순위 #일간순위 #록/메탈
0,20210711,420424,29678,Espresso,델리스파이스,100099,고백,록/메탈,"111,374",#인기순위 #일간순위 #록/메탈
0,20210711,33646994,10643720,그립다,김영흠,2755008,그립다,록/메탈,"2,016",#인기순위 #일간순위 #록/메탈
0,20210711,33375793,10583770,I'm,김세정,968261,Warning (Feat. lIlBOI),록/메탈,"25,149",#인기순위 #일간순위 #록/메탈
0,20210711,2627301,842655,시소,뜨거운 감자,101871,고백,록/메탈,"73,037",#인기순위 #일간순위 #록/메탈
0,20210711,1137108,315981,Special Story,야다 (Yada),101115,이미 슬픈 사랑,록/메탈,"48,196",#인기순위 #일간순위 #록/메탈
0,20210711,30444666,10066921,TEAM BABY,검정치마,276166,나랑 아니면,록/메탈,"91,070",#인기순위 #일간순위 #록/메탈
0,20210711,9573,781,소품집,플라워,100391,Endless,록/메탈,"43,237",#인기순위 #일간순위 #록/메탈
0,20210711,1592995,347264,고백하기 좋은 날,윤하 (YOUNHA),203912,비밀번호 486,록/메탈,"44,313",#인기순위 #일간순위 #록/메탈
0,20210711,33548505,10621180,Man on the Moon,엔플라잉 (N.Flying),861430,Moonshot,록/메탈,"10,883",#인기순위 #일간순위 #록/메탈
0,20210711,4399703,2226707,보고싶었어요,정준일,242988,고백,록/메탈,"109,384",#인기순위 #일간순위 #록/메탈
0,20210711,32295026,10372085,UNSTABLE MINDSET,윤하 (YOUNHA),203912,먹구름,록/메탈,"45,918",#인기순위 #일간순위 #록/메탈
0,20210711,62614,4360,가을 우체국 앞에서,윤도현,923,가을 우체국 앞에서,록/메탈,"14,665",#인기순위 #일간순위 #록/메탈
0,20210711,32183387,10346650,Love poem,아이유,261143,자장가,록/메탈,"91,727",#인기순위 #일간순위 #록/메탈
0,20210711,489055,32889,Morning Of Buzz,버즈,160091,Monologue,록/메탈,"51,047",#인기순위 #일간순위 #록/메탈
0,20210711,3753309,2097226,버스커 버스커 1집,버스커 버스커,569233,꽃송이가,록/메탈,"97,531",#인기순위 #일간순위 #록/메탈
0,20210711,32586850,10428497,The Book of Us : The Demon,DAY6 (데이식스),894864,Love me or Leave me,록/메탈,"58,945",#인기순위 #일간순위 #록/메탈
0,20210711,31481700,10231033,Remember Us : Youth Part 2,DAY6 (데이식스),894864,행복했던 날들이었다,록/메탈,"65,432",#인기순위 #일간순위 #록/메탈
0,20210711,1177472,317113,Perfect,버즈,160091,은인,록/메탈,"42,333",#인기순위 #일간순위 #록/메탈
0,20210711,30550293,10083276,'Be One' - Buzz The 1st Mini Album,버즈,160091,사랑하지 않은 것처럼,록/메탈,"129,323",#인기순위 #일간순위 #록/메탈
0,20210711,1177471,317113,Perfect,버즈,160091,My Love (And),록/메탈,"45,415",#인기순위 #일간순위 #록/메탈
0,20210711,5760116,2326937,D,BIGBANG,198094,맨정신,록/메탈,"111,631",#인기순위 #일간순위 #록/메탈
0,20210711,31296960,10202617,달이 참 예쁘다고,이승윤,723192,달이 참 예쁘다고,록/메탈,"13,710",#인기순위 #일간순위 #록/메탈
0,20210711,1008495,310414,사랑은 가슴이 시킨다,버즈,160091,사랑은 가슴이 시킨다,록/메탈,"26,695",#인기순위 #일간순위 #록/메탈
0,20210711,4252728,2202410,버스커 버스커 2집,버스커 버스커,569233,처음엔 사랑이란게,록/메탈,"130,115",#인기순위 #일간순위 #록/메탈
0,20210711,2226049,605252,Cross & Change,FTISLAND (FT아일랜드),226490,바래,록/메탈,"23,731",#인기순위 #일간순위 #록/메탈
0,20210711,3832101,2128229,버스커 버스커 1집 마무리,버스커 버스커,569233,정말로 사랑한다면,록/메탈,"117,393",#인기순위 #일간순위 #록/메탈
0,20210711,85674,7874,Final Fantasy,스카이,100030,영원,록/메탈,"26,268",#인기순위 #일간순위 #록/메탈
0,20210711,73737,5242,Invitation,에메랄드 캐슬,100167,발걸음,록/메탈,"45,096",#인기순위 #일간순위 #록/메탈
0,20210711,837773,301916,Time To Fly,김길중,60974,사랑했지만,록/메탈,"37,996",#인기순위 #일간순위 #록/메탈
0,20210711,32553649,10421929,슬기로운 의사생활 OST Part 7,제이레빗(J Rabbit),510447,넌 언제나,록/메탈,"17,156",#인기순위 #일간순위 #록/메탈
0,20210711,32183385,10346650,Love poem,아이유,261143,그 사람,록/메탈,"83,439",#인기순위 #일간순위 #록/메탈
0,20210711,38667,3022,Kim:Kyungho 1997,김경호,895,금지된 사랑,록/메탈,"19,638",#인기순위 #일간순위 #록/메탈
0,20210711,5713422,2320721,22,혁오 (HYUKOH),785589,와리가리,록/메탈,"137,488",#인기순위 #일간순위 #록/메탈
0,20210711,2255158,632858,25th Anniversary: Retrospect,부활,100594,생각이나,록/메탈,"47,490",#인기순위 #일간순위 #록/메탈
0,20210711,3753302,2097226,버스커 버스커 1집,버스커 버스커,569233,첫사랑,록/메탈,"110,073",#인기순위 #일간순위 #록/메탈
0,20210711,1521180,335460,Whispers Of Love,더 넛츠 (The NuTs),108988,잔소리,록/메탈,"26,896",#인기순위 #일간순위 #록/메탈
0,20210711,8036156,2664662,EVERYTHING,검정치마,276166,EVERYTHING,록/메탈,"73,638",#인기순위 #일간순위 #록/메탈
0,20210711,62619,4360,가을 우체국 앞에서,윤도현,923,사랑 Two,록/메탈,"39,793",#인기순위 #일간순위 #록/메탈
0,20210711,32508053,10412319,내일은 미스터트롯 우승자 특전곡,임영웅,994944,이제 나만 믿어요,트로트,"131,890",#인기순위 #일간순위 #트로트
0,20210711,33337651,10575005,별빛 같은 나의 사랑아,임영웅,994944,별빛 같은 나의 사랑아,트로트,"58,582",#인기순위 #일간순위 #트로트
0,20210711,33514925,10614238,사랑의 콜센타 PART56,임영웅,994944,다시 사랑한다면 (김필 Ver.),트로트,"23,099",#인기순위 #일간순위 #트로트
0,20210711,33036660,10513079,HERO,임영웅,994944,HERO,트로트,"59,576",#인기순위 #일간순위 #트로트
0,20210711,33630420,10639384,사랑의 콜센타 PART61,임영웅,994944,끝사랑,트로트,"17,314",#인기순위 #일간순위 #트로트
0,20210711,33464977,10604768,뽕숭아학당 PART22,임영웅,994944,잊어야 한다는 마음으로,트로트,"22,585",#인기순위 #일간순위 #트로트
0,20210711,8302665,2702825,미워요 / 소나기,임영웅,994944,미워요,트로트,"46,718",#인기순위 #일간순위 #트로트
0,20210711,32457753,10402513,내일은 미스터트롯 결승전 베스트,임영웅,994944,두 주먹,트로트,"41,162",#인기순위 #일간순위 #트로트
0,20210711,33234463,10553118,사랑의 콜센타 PART39,임영웅,994944,걷고 싶다,트로트,"28,527",#인기순위 #일간순위 #트로트
0,20210711,32457751,10402513,내일은 미스터트롯 결승전 베스트,영탁,753762,찐이야,트로트,"60,169",#인기순위 #일간순위 #트로트
0,20210711,31368699,10214084,니가 왜 거기서 나와,영탁,753762,니가 왜 거기서 나와 (Narr. 고은아),트로트,"53,997",#인기순위 #일간순위 #트로트
0,20210711,32457756,10402513,내일은 미스터트롯 결승전 베스트,김호중,720018,고맙소,트로트,"36,339",#인기순위 #일간순위 #트로트
0,20210711,32397381,10391899,내일은 미스터트롯 트롯 에이드 베스트,임영웅,994944,어느 60대 노부부이야기,트로트,"70,683",#인기순위 #일간순위 #트로트
0,20210711,33669074,10648683,오케이 광자매 OST Part.7,영탁,753762,오케이,트로트,"4,947",#인기순위 #일간순위 #트로트
0,20210711,32341095,10380994,내일은 미스터트롯 데스매치 PART1,영탁,753762,막걸리 한잔,트로트,"41,997",#인기순위 #일간순위 #트로트
0,20210711,32560653,10423519,나보다 더 사랑해요,김호중,720018,나보다 더 사랑해요,트로트,"42,996",#인기순위 #일간순위 #트로트
0,20210711,33070223,10519994,돼지토끼,장윤정,22836,돼지토끼,트로트,"18,064",#인기순위 #일간순위 #트로트
0,20210711,32323330,10377157,내일은 미스터트롯 예선곡 베스트,임영웅,994944,바램,트로트,"62,685",#인기순위 #일간순위 #트로트
0,20210711,32046028,10328889,한잔해,박군,2746535,한잔해,트로트,"16,420",#인기순위 #일간순위 #트로트
0,20210711,32906335,10486198,우리家,김호중,720018,만개 (Prod. 신지후),트로트,"30,162",#인기순위 #일간순위 #트로트
0,20210711,32906337,10486198,우리家,김호중,720018,우산이 없어요,트로트,"26,031",#인기순위 #일간순위 #트로트
0,20210711,32698536,10447627,할무니,김호중,720018,할무니,트로트,"28,521",#인기순위 #일간순위 #트로트
0,20210711,31655897,10259010,Lots of Love,홍진영,418700,오늘 밤에,트로트,"59,699",#인기순위 #일간순위 #트로트
0,20210711,32906341,10486198,우리家,김호중,720018,"애인이 되어줄게요 (Prod. 알고보니, 혼수상태)",트로트,"22,356",#인기순위 #일간순위 #트로트
0,20210711,32906342,10486198,우리家,김호중,720018,퇴근길,트로트,"22,613",#인기순위 #일간순위 #트로트
0,20210711,33606505,10633915,사랑의 콜센타 PART60,임영웅,994944,잊었니,트로트,"16,232",#인기순위 #일간순위 #트로트
0,20210711,31657932,10259403,préparation(쁘레빠라씨용),장윤정,22836,목포행 완행열차,트로트,"25,601",#인기순위 #일간순위 #트로트
0,20210711,32866582,10477865,아홉 이야기,나훈아,1,테스형!,트로트,"23,591",#인기순위 #일간순위 #트로트
0,20210711,32741236,10454975,사랑의 콜센타 PART13,김호중,720018,천년의 사랑,트로트,"15,297",#인기순위 #일간순위 #트로트
0,20210711,2710613,916260,올래,장윤정,22836,초혼,트로트,"43,428",#인기순위 #일간순위 #트로트
0,20210711,32323333,10377157,내일은 미스터트롯 예선곡 베스트,이찬원,2763924,진또배기,트로트,"36,856",#인기순위 #일간순위 #트로트
0,20210711,32955025,10496490,식구,김호중,720018,남은 것은 당신뿐,트로트,"13,379",#인기순위 #일간순위 #트로트
0,20210711,32441451,10399605,내일은 미스터트롯 레전드 미션 베스트,임영웅,994944,보라빛 엽서,트로트,"44,988",#인기순위 #일간순위 #트로트
0,20210711,32859299,10476364,사랑의 콜센타 PART19,임영웅,994944,오래된 노래,트로트,"40,421",#인기순위 #일간순위 #트로트
0,20210711,33423500,10595054,사랑의 콜센타 PART51,임영웅,994944,바보같지만,트로트,"21,686",#인기순위 #일간순위 #트로트
0,20210711,4182990,2193965,아모르 파티,김연자,1021,아모르 파티,트로트,"71,135",#인기순위 #일간순위 #트로트
0,20210711,32457750,10402513,내일은 미스터트롯 결승전 베스트,정동원,2749421,여백,트로트,"23,888",#인기순위 #일간순위 #트로트
0,20210711,33322389,10571583,사랑의 콜센타 PART44,임영웅,994944,후,트로트,"30,459",#인기순위 #일간순위 #트로트
0,20210711,33551773,10622055,사랑의 콜센타 PART58,임영웅,994944,단 한사람,트로트,"15,716",#인기순위 #일간순위 #트로트
0,20210711,31254010,10195495,계단말고 엘리베이터,임영웅,994944,계단말고 엘리베이터,트로트,"50,206",#인기순위 #일간순위 #트로트
0,20210711,33528441,10617441,사랑의 콜센타 PART57,임영웅,994944,애정표현,트로트,"15,731",#인기순위 #일간순위 #트로트
0,20210711,33317915,10570663,내일은 미스트롯2 결승전 작곡가미션,양지은,2911714,그 강을 건너지마오,트로트,"7,529",#인기순위 #일간순위 #트로트
0,20210711,32441452,10399605,내일은 미스터트롯 레전드 미션 베스트,영탁,753762,추억으로 가는 당신,트로트,"17,633",#인기순위 #일간순위 #트로트
0,20210711,30753940,10114984,조영수 All star - 장윤정,장윤정,22836,옆집누나,트로트,"9,693",#인기순위 #일간순위 #트로트
0,20210711,33279092,10563072,내일은 미스트롯2 레전드 미션 베스트 준결승1,김태연,2860640,바람길,트로트,"8,047",#인기순위 #일간순위 #트로트
0,20210711,32457759,10402513,내일은 미스터트롯 결승전 베스트,이찬원,2763924,18세 순이,트로트,"18,401",#인기순위 #일간순위 #트로트
0,20210711,32441464,10399605,내일은 미스터트롯 레전드 미션 베스트,"정동원 , 장민호",2749421 54684,파트너,트로트,"22,771",#인기순위 #일간순위 #트로트
0,20210711,844269,302749,짠짜라,장윤정,22836,사랑아,트로트,"13,955",#인기순위 #일간순위 #트로트
