,날짜,번호,앨범번호,앨범이름,가수,가수번호,노래제목,장르,좋아요,태그
0,20210710,30481578,10072696,마지막처럼,BLACKPINK,995169,마지막처럼,댄스,"217,775",#인기순위 #일간순위 #댄스
0,20210710,30512671,10077879,The Red Summer - Summer Mini Album,Red Velvet (레드벨벳),780066,빨간 맛 (Red Flavor),댄스,"235,499",#인기순위 #일간순위 #댄스
0,20210710,32273582,10368053,‘The ReVe Festival’ Finale,Red Velvet (레드벨벳),780066,Psycho,댄스,"215,491",#인기순위 #일간순위 #댄스
0,20210710,33244575,10555397,I’m Not Cool,현아,449401,I'm Not Cool,댄스,"38,399",#인기순위 #일간순위 #댄스
0,20210710,8252573,2695228,Love&Letter Repackage Album,세븐틴,861436,아주 NICE,댄스,"155,677",#인기순위 #일간순위 #댄스
0,20210710,33628126,10638810,Hello Future - The 1st Album Repackage,NCT DREAM,1066419,Bungee,댄스,"38,178",#인기순위 #일간순위 #댄스
0,20210710,33305996,10568243,Don't Call Me - The 7th Album,SHINee (샤이니),247639,Don't Call Me,댄스,"69,394",#인기순위 #일간순위 #댄스
0,20210710,32978341,10501191,DON'T TOUCH ME,환불원정대,2895619,DON'T TOUCH ME,댄스,"160,187",#인기순위 #일간순위 #댄스
0,20210710,33589261,10631055,Summer Queen,브레이브걸스,531700,Pool Party (Feat. 이찬 of DKB),댄스,"13,547",#인기순위 #일간순위 #댄스
0,20210710,31969182,10314743,OH MY GIRL SUMMER PACKAGE [FALL IN LOVE],오마이걸 (OH MY GIRL),857994,BUNGEE (Fall in Love),댄스,"81,487",#인기순위 #일간순위 #댄스
0,20210710,5748499,2325345,SHAKE IT,씨스타,473181,SHAKE IT,댄스,"84,586",#인기순위 #일간순위 #댄스
0,20210710,32445339,10400522,IT'z ME,ITZY (있지),2622030,WANNABE,댄스,"101,377",#인기순위 #일간순위 #댄스
0,20210710,31606729,10250473,IT'z Different,ITZY (있지),2622030,달라달라,댄스,"157,789",#인기순위 #일간순위 #댄스
0,20210710,3795586,2121646,스무 살의 봄,아이유,261143,하루 끝,댄스,"160,325",#인기순위 #일간순위 #댄스
0,20210710,32175937,10351886,reality in BLACK,마마무 (Mamamoo),750053,HIP,댄스,"134,618",#인기순위 #일간순위 #댄스
0,20210710,5768980,2328091,PARTY,소녀시대 (GIRLS' GENERATION),228069,PARTY,댄스,"90,270",#인기순위 #일간순위 #댄스
0,20210710,5700879,2319050,Odd - The 4th Album,SHINee (샤이니),247639,View,댄스,"128,640",#인기순위 #일간순위 #댄스
0,20210710,30069773,10011491,SQUARE TWO,BLACKPINK,995169,불장난,댄스,"184,682",#인기순위 #일간순위 #댄스
0,20210710,33549026,10621353,DON'T FIGHT THE FEELING - Special Album,EXO,724619,Don't fight the feeling,댄스,"58,615",#인기순위 #일간순위 #댄스
0,20210710,33456226,10602760,맛 (Hot Sauce) - The 1st Album,NCT DREAM,1066419,주인공 (Irreplaceable),댄스,"64,643",#인기순위 #일간순위 #댄스
0,20210710,30367365,10055259,BLUE MOON,"창모 (CHANGMO) , 효린",774900 573812,BLUE MOON (Prod. GroovyRoom),댄스,"170,642",#인기순위 #일간순위 #댄스
0,20210710,33193809,10545281,I burn,(여자)아이들,2137482,화(火花),댄스,"71,708",#인기순위 #일간순위 #댄스
0,20210710,32381408,10389281,BLOOM*IZ,IZ*ONE (아이즈원),2398653,FIESTA,댄스,"123,317",#인기순위 #일간순위 #댄스
0,20210710,3948917,2165341,If You Love Me (Feat. 박재범),NS 윤지,433746,If You Love Me (Feat. 박재범),댄스,"62,660",#인기순위 #일간순위 #댄스
0,20210710,8244030,2693802,Why - The 2nd Mini Album,태연 (TAEYEON),236797,Why,댄스,"112,869",#인기순위 #일간순위 #댄스
0,20210710,7896508,2646282,CHAT-SHIRE,아이유,261143,스물셋,댄스,"178,931",#인기순위 #일간순위 #댄스
0,20210710,33309138,10568886,꼬리 (TAIL),선미,22938,꼬리 (TAIL),댄스,"28,720",#인기순위 #일간순위 #댄스
0,20210710,4756304,2268221,TOUCH N MOVE,씨스타,473181,Touch My Body,댄스,"68,308",#인기순위 #일간순위 #댄스
0,20210710,32698765,10447670,I-LAND Part.1 Signal Song,아이유,261143,Into the I-LAND,댄스,"123,917",#인기순위 #일간순위 #댄스
0,20210710,33456219,10602760,맛 (Hot Sauce) - The 1st Album,NCT DREAM,1066419,Diggity,댄스,"64,565",#인기순위 #일간순위 #댄스
0,20210710,33515709,10614444,첫번째 수학여행 'Summer : re',폴킴,752425,파도,댄스,"8,954",#인기순위 #일간순위 #댄스
0,20210710,32860419,10476630,Not Shy,ITZY (있지),2622030,Not Shy,댄스,"67,033",#인기순위 #일간순위 #댄스
0,20210710,3837683,2131509,Summer Special 'Loving U',씨스타,473181,Loving U (러빙유),댄스,"87,611",#인기순위 #일간순위 #댄스
0,20210710,32725022,10452354,보라빛 밤 (pporappippam),선미,22938,보라빛 밤 (pporappippam),댄스,"88,374",#인기순위 #일간순위 #댄스
0,20210710,32814383,10467129,그 여름을 틀어줘,"싹쓰리 (유두래곤, 린다G, 비룡)",2879819,그 여름을 틀어줘,댄스,"89,814",#인기순위 #일간순위 #댄스
0,20210710,3051244,1093562,Real,아이유,261143,좋은 날,댄스,"137,916",#인기순위 #일간순위 #댄스
0,20210710,30844118,10129940,Offset,청하,968265,Roller Coaster,댄스,"176,971",#인기순위 #일간순위 #댄스
0,20210710,30341745,10051659,FATE NUMBER FOR,WINNER,775197,REALLY REALLY,댄스,"243,374",#인기순위 #일간순위 #댄스
0,20210710,33629173,10639044,[&],이달의 소녀,1229429,PTT (Paint The Town),댄스,"10,197",#인기순위 #일간순위 #댄스
0,20210710,1913501,392870,Stand Up (2008 빅뱅 3rd Mini Album),BIGBANG,198094,하루 하루,댄스,"78,344",#인기순위 #일간순위 #댄스
0,20210710,7958715,2654131,AALOW AALOW,라붐 (LABOUM),783462,아로아로,댄스,"25,226",#인기순위 #일간순위 #댄스
0,20210710,3625504,2040666,Last Fantasy,아이유,261143,너랑 나,댄스,"147,118",#인기순위 #일간순위 #댄스
0,20210710,33589262,10631055,Summer Queen,브레이브걸스,531700,나 혼자 여름 (Summer by myself),댄스,"11,083",#인기순위 #일간순위 #댄스
0,20210710,33594898,10632044,SEVENTEEN 8th Mini Album 'Your Choice',세븐틴,861436,Anyone,댄스,"38,092",#인기순위 #일간순위 #댄스
0,20210710,32768945,10459197,여름 안에서 by 싹쓰리,"싹쓰리 (유두래곤, 린다G, 비룡)",2879819,여름 안에서 by 싹쓰리 (Feat. 황광희),댄스,"98,002",#인기순위 #일간순위 #댄스
0,20210710,31754579,10276861,FANCY YOU,TWICE (트와이스),905701,FANCY,댄스,"127,837",#인기순위 #일간순위 #댄스
0,20210710,33456223,10602760,맛 (Hot Sauce) - The 1st Album,NCT DREAM,1066419,Rocket,댄스,"55,447",#인기순위 #일간순위 #댄스
0,20210710,32889003,10482568,Ice Cream (with Selena Gomez),BLACKPINK,995169,Ice Cream (with Selena Gomez),댄스,"81,793",#인기순위 #일간순위 #댄스
0,20210710,31955739,10312251,IT'z ICY,ITZY (있지),2622030,ICY,댄스,"88,915",#인기순위 #일간순위 #댄스
0,20210710,30827192,10126977,비밀정원,오마이걸 (OH MY GIRL),857994,비밀정원,댄스,"144,726",#인기순위 #일간순위 #댄스
0,20210710,33456225,10602760,맛 (Hot Sauce) - The 1st Album,NCT DREAM,1066419,ANL,댄스,"58,506",#인기순위 #일간순위 #댄스
0,20210710,32130396,10344534,Purpose - The 2nd Album,태연 (TAEYEON),236797,불티 (Spark),댄스,"104,471",#인기순위 #일간순위 #댄스
0,20210710,31717823,10270288,KILL THIS LOVE,BLACKPINK,995169,Don't Know What To Do,댄스,"93,877",#인기순위 #일간순위 #댄스
0,20210710,8158031,2681333,PAGE TWO,TWICE (트와이스),905701,CHEER UP,댄스,"223,132",#인기순위 #일간순위 #댄스
0,20210710,33450426,10601599,The Blowing,하이라이트 (Highlight),1624993,불어온다,댄스,"38,447",#인기순위 #일간순위 #댄스
0,20210710,33359725,10580227,사이렌 Remix,호미들,2754623,"사이렌 Remix (Feat. UNEDUCATED KID, Paul Blanco)",랩/힙합,"93,778",#인기순위 #일간순위 #랩/힙합
0,20210710,33315511,10570193,멜로디,ASH ISLAND,2112495,멜로디,랩/힙합,"94,216",#인기순위 #일간순위 #랩/힙합
0,20210710,33632153,10639807,비 오는 날 듣기 좋은 노래,에픽하이 (EPIK HIGH),108356,비 오는 날 듣기 좋은 노래 (Feat. Colde),랩/힙합,"31,946",#인기순위 #일간순위 #랩/힙합
0,20210710,33645879,10643590,Love(Prod.Rocoberry),"이성경 , 로꼬",743255 688432,러브(Prod.로코베리),랩/힙합,"17,767",#인기순위 #일간순위 #랩/힙합
0,20210710,33447280,10600760,GUESS WHO,ITZY (있지),2622030,마.피.아. In the morning,랩/힙합,"55,761",#인기순위 #일간순위 #랩/힙합
0,20210710,33077234,10521521,BE,방탄소년단,672375,Life Goes On,랩/힙합,"220,140",#인기순위 #일간순위 #랩/힙합
0,20210710,30244931,10037969,YOU NEVER WALK ALONE,방탄소년단,672375,봄날,랩/힙합,"543,146",#인기순위 #일간순위 #랩/힙합
0,20210710,33077590,10521601,쇼미더머니 9 Episode 1,"미란이 (Mirani) , Khundi Panda , 먼치맨(MUNCHMAN) , 머쉬베놈 (MUSHVENOM)",2866523 1703507 2747971 2745413,VVS (Feat. JUSTHIS) (Prod. GroovyRoom),랩/힙합,"186,599",#인기순위 #일간순위 #랩/힙합
0,20210710,32224272,10359162,Boyhood,창모 (CHANGMO),774900,METEOR,랩/힙합,"265,281",#인기순위 #일간순위 #랩/힙합
0,20210710,33601086,10632920,허리춤,오반 (OVAN),925515,허리춤,랩/힙합,"17,672",#인기순위 #일간순위 #랩/힙합
0,20210710,32438894,10399190,어떻게 지내,오반 (OVAN),925515,어떻게 지내 (Prod. By VAN.C),랩/힙합,"161,948",#인기순위 #일간순위 #랩/힙합
0,20210710,33646995,10643721,한여름밤의 꿀 : 다시 여름 (TEN PROJECT Part.3),"레이나 (Raina) , San E",672337 402526,한여름밤의 꿀 : 다시 여름,랩/힙합,"10,601",#인기순위 #일간순위 #랩/힙합
0,20210710,33666177,10648167,잡아줄게 (Prod. GroovyRoom),"ASH ISLAND , 그루비룸 (GroovyRoom)",2112495 858851,잡아줄게 (Prod. GroovyRoom),랩/힙합,"12,493",#인기순위 #일간순위 #랩/힙합
0,20210710,32698101,10447520,OHAYO MY NIGHT,"디핵 (D-Hack) , PATEKO (파테코)",785501 2750866,OHAYO MY NIGHT,랩/힙합,"46,689",#인기순위 #일간순위 #랩/힙합
0,20210710,33628125,10638810,Hello Future - The 1st Album Repackage,NCT DREAM,1066419,Hello Future,랩/힙합,"65,846",#인기순위 #일간순위 #랩/힙합
0,20210710,30773554,10117789,Downtown Baby,블루 (BLOO),980594,Downtown Baby,랩/힙합,"189,090",#인기순위 #일간순위 #랩/힙합
0,20210710,33456218,10602760,맛 (Hot Sauce) - The 1st Album,NCT DREAM,1066419,맛 (Hot Sauce),랩/힙합,"108,616",#인기순위 #일간순위 #랩/힙합
0,20210710,32790874,10462855,Rainy day,PATEKO (파테코),2750866,"Rainy day (Feat. ASH ISLAND, Skinny Brown)",랩/힙합,"65,464",#인기순위 #일간순위 #랩/힙합
0,20210710,33115807,10529161,쇼미더머니 9 Episode 3,릴보이 (lIlBOI),623251,"내일이 오면 (Feat. 기리보이, BIG Naughty (서동현))",랩/힙합,"107,199",#인기순위 #일간순위 #랩/힙합
0,20210710,32399830,10377346,MAP OF THE SOUL : 7,방탄소년단,672375,ON,랩/힙합,"263,798",#인기순위 #일간순위 #랩/힙합
0,20210710,30637982,10097112,LOVE YOURSELF 承 'Her',방탄소년단,672375,DNA,랩/힙합,"396,337",#인기순위 #일간순위 #랩/힙합
0,20210710,31266290,10197480,LOVE YOURSELF 結 'Answer',방탄소년단,672375,IDOL,랩/힙합,"316,286",#인기순위 #일간순위 #랩/힙합
0,20210710,32596005,10430249,Ghetto Kids,호미들,2754623,사이렌,랩/힙합,"61,843",#인기순위 #일간순위 #랩/힙합
0,20210710,31085237,10168559,LOVE YOURSELF 轉 'Tear',방탄소년단,672375,FAKE LOVE,랩/힙합,"329,546",#인기순위 #일간순위 #랩/힙합
0,20210710,33628129,10638810,Hello Future - The 1st Album Repackage,NCT DREAM,1066419,오르골 (Life Is Still Going On),랩/힙합,"48,195",#인기순위 #일간순위 #랩/힙합
0,20210710,4681146,2260223,"San E, 레이나 Project Single '한여름밤의 꿀'","레이나 (Raina) , San E",672337 402526,한여름밤의 꿀,랩/힙합,"162,593",#인기순위 #일간순위 #랩/힙합
0,20210710,32313543,10375118,아무노래,지코 (ZICO),602056,아무노래,랩/힙합,"257,285",#인기순위 #일간순위 #랩/힙합
0,20210710,33645286,10643450,"너랑 달라 (한림체육관 X 한요한, 저스디스 (JUSTHIS))","한요한 , 저스디스 (JUSTHIS)",716984 786499,"너랑 달라 (한림체육관 X 한요한, 저스디스 (JUSTHIS))",랩/힙합,"7,492",#인기순위 #일간순위 #랩/힙합
0,20210710,32182337,10352860,나의슬픔(My Sadness),마미손,2401407,사랑은(Feat.원슈타인),랩/힙합,"86,311",#인기순위 #일간순위 #랩/힙합
0,20210710,32825454,10469416,NUNA,제시 (Jessi),176393,눈누난나 (NUNU NANA),랩/힙합,"101,954",#인기순위 #일간순위 #랩/힙합
0,20210710,33496462,10610466,Family Business,호미들,2754623,루이비똥 허리 (prod. Kidstone),랩/힙합,"14,119",#인기순위 #일간순위 #랩/힙합
0,20210710,32734372,10453701,RANDOM BOX,지코 (ZICO),602056,Summer Hate (Feat. 비),랩/힙합,"107,597",#인기순위 #일간순위 #랩/힙합
0,20210710,33333803,10574045,ISLAND,ASH ISLAND,2112495,One More Night (Feat. lIlBOI),랩/힙합,"23,161",#인기순위 #일간순위 #랩/힙합
0,20210710,33136321,10533472,Ghetto Superstars,호미들,2754623,300(prod. Cashbanger),랩/힙합,"23,034",#인기순위 #일간순위 #랩/힙합
0,20210710,33599821,10632758,뽕숭아학당 PART23,임영웅,994944,Bk Love,랩/힙합,"17,757",#인기순위 #일간순위 #랩/힙합
0,20210710,30613202,10093389,시차 (We Are),우원재,1866689,시차 (We Are) (Feat. 로꼬 & GRAY),랩/힙합,"299,972",#인기순위 #일간순위 #랩/힙합
0,20210710,31687985,10265005,ASH,ASH ISLAND,2112495,Paranoid,랩/힙합,"100,660",#인기순위 #일간순위 #랩/힙합
0,20210710,33223214,10550860,The Money Team,"CK , UNEDUCATED KID , 수퍼비 , Chin",2754650 2007637 695757 2754651,사임쌓임,랩/힙합,"22,720",#인기순위 #일간순위 #랩/힙합
0,20210710,33150997,10536658,쇼미더머니 9 Final,릴보이 (lIlBOI),623251,"CREDIT (Feat. 염따, 기리보이, Zion.T)",랩/힙합,"60,993",#인기순위 #일간순위 #랩/힙합
0,20210710,33333802,10574045,ISLAND,ASH ISLAND,2112495,Beautiful (Feat. Skinny Brown),랩/힙합,"34,736",#인기순위 #일간순위 #랩/힙합
0,20210710,31131273,10176415,SQUARE UP,BLACKPINK,995169,뚜두뚜두 (DDU-DU DDU-DU),랩/힙합,"237,828",#인기순위 #일간순위 #랩/힙합
0,20210710,8271355,2688360,And July,헤이즈 (Heize),751611,"And July (Feat. DEAN, DJ Friz)",랩/힙합,"161,241",#인기순위 #일간순위 #랩/힙합
0,20210710,1850253,376100,"Pieces, Part One",에픽하이 (EPIK HIGH),108356,우산 (Feat. 윤하),랩/힙합,"99,762",#인기순위 #일간순위 #랩/힙합
0,20210710,30492276,10074454,/// (너 먹구름 비),헤이즈 (Heize),751611,널 너무 모르고,랩/힙합,"161,073",#인기순위 #일간순위 #랩/힙합
0,20210710,8276709,2698920,돈 벌 시간 2,창모 (CHANGMO),774900,아름다워,랩/힙합,"185,055",#인기순위 #일간순위 #랩/힙합
0,20210710,33077591,10521601,쇼미더머니 9 Episode 1,"스카이민혁 (Skyminhyuk) , 원슈타인 , 릴보이 (lIlBOI) , Chillin Homie",2740973 1702472 623251 2296594,Freak (Prod. Slom),랩/힙합,"66,096",#인기순위 #일간순위 #랩/힙합
0,20210710,32961716,10498032,THE ALBUM,BLACKPINK,995169,Pretty Savage,랩/힙합,"68,250",#인기순위 #일간순위 #랩/힙합
0,20210710,32738672,10454538,Error,ASH ISLAND,2112495,Error (Feat. Loopy),랩/힙합,"68,288",#인기순위 #일간순위 #랩/힙합
0,20210710,33650733,10644247,Windy,전소연,1050107,"Is this bad b****** number? (Feat. 비비(BIBI), 이영지)",랩/힙합,"8,585",#인기순위 #일간순위 #랩/힙합
0,20210710,33115806,10529161,쇼미더머니 9 Episode 3,Khundi Panda,1703507,뿌리 (Feat. JUSTHIS) (Prod. GroovyRoom),랩/힙합,"55,653",#인기순위 #일간순위 #랩/힙합
0,20210710,33353705,10578808,어떤X (What Type of X),제시 (Jessi),176393,어떤X (What Type of X),랩/힙합,"23,642",#인기순위 #일간순위 #랩/힙합
0,20210710,32509043,10412552,Life Like 18,JAEHA (재하),2862839,안았어야해 (Feat. Futuristic Swaver),랩/힙합,"19,632",#인기순위 #일간순위 #랩/힙합
0,20210710,3853980,2137275,싸이6甲 Part.1,싸이 (PSY),3865,어땠을까 (Feat. 박정현),랩/힙합,"133,869",#인기순위 #일간순위 #랩/힙합
0,20210710,31295312,10202362,Trip,릴러말즈 (Leellamarz),967229,Trip (Feat. Hannah),랩/힙합,"63,093",#인기순위 #일간순위 #랩/힙합
0,20210710,33115804,10529161,쇼미더머니 9 Episode 3,미란이 (Mirani),2866523,"Achoo (Feat. pH-1, HAON) (Prod. GroovyRoom)",랩/힙합,"61,851",#인기순위 #일간순위 #랩/힙합
0,20210710,33666218,10648176,더 플레이리스트Part.1,"다이나믹 듀오 , THAMA",108358 1629273,청춘 (Spring Time),랩/힙합,331,#인기순위 #일간순위 #랩/힙합
0,20210710,32596008,10430249,Ghetto Kids,호미들,2754623,꽉 쥔 주먹속의 라이터,랩/힙합,"20,802",#인기순위 #일간순위 #랩/힙합
0,20210710,33646513,10643676,I Got A Feeling,쿠기 (Coogie),2111694,뭐 (Feat. 원슈타인),랩/힙합,"4,035",#인기순위 #일간순위 #랩/힙합
0,20210710,522852,34486,180 Degree,MC몽,11538,너에게 쓰는 편지 (Feat. 린),랩/힙합,"74,585",#인기순위 #일간순위 #랩/힙합
0,20210710,33444738,10600107,365&7,pH-1,943511,365&7 (Feat. JAMIE),랩/힙합,"23,647",#인기순위 #일간순위 #랩/힙합
0,20210710,32961285,10497938,영화같게,기리보이,585492,우리서로사랑하지는말자,랩/힙합,"64,253",#인기순위 #일간순위 #랩/힙합
0,20210710,5650996,2312287,냄새를 보는 소녀 OST Part.2,"유주 (여자친구) , 로꼬",858238 688432,우연히 봄,랩/힙합,"150,613",#인기순위 #일간순위 #랩/힙합
0,20210710,31854689,10294820,BAND,"김효은 , Hash Swan , ASH ISLAND , 창모 (CHANGMO)",1024715 827434 2112495 774900,BAND,랩/힙합,"126,325",#인기순위 #일간순위 #랩/힙합
0,20210710,32493944,10409617,원기옥,한요한,716984,400km (Feat. Kid Milli),랩/힙합,"48,421",#인기순위 #일간순위 #랩/힙합
0,20210710,32224271,10359162,Boyhood,창모 (CHANGMO),774900,빌었어,랩/힙합,"119,305",#인기순위 #일간순위 #랩/힙합
0,20210710,2312253,682952,Hexagonal,리쌍,103289,"헤어지지 못하는 여자, 떠나가지 못하는 남자 (Feat. 정인)",랩/힙합,"108,107",#인기순위 #일간순위 #랩/힙합
0,20210710,3726617,2089047,자니,프라이머리,35682,자니 (Feat. Dynamic Duo),랩/힙합,"176,497",#인기순위 #일간순위 #랩/힙합
0,20210710,31717822,10270288,KILL THIS LOVE,BLACKPINK,995169,Kill This Love,랩/힙합,"135,552",#인기순위 #일간순위 #랩/힙합
0,20210710,1913501,392870,Stand Up (2008 빅뱅 3rd Mini Album),BIGBANG,198094,하루 하루,랩/힙합,"78,344",#인기순위 #일간순위 #랩/힙합
0,20210710,8143111,2679308,돌아오지마,헤이즈 (Heize),751611,돌아오지마 (Feat. 용준형 Of 비스트),랩/힙합,"186,050",#인기순위 #일간순위 #랩/힙합
0,20210710,531840,35102,Freestyle 3,프리스타일,100144,Y (Please Tell Me Why),랩/힙합,"45,192",#인기순위 #일간순위 #랩/힙합
0,20210710,33150993,10536658,쇼미더머니 9 Final,릴보이 (lIlBOI),623251,"ON AIR (Feat. 로꼬, 박재범 & GRAY)",랩/힙합,"41,932",#인기순위 #일간순위 #랩/힙합
0,20210710,33585742,10630143,HEAT,"미란이 (Mirani) , 원슈타인 , 릴보이 (lIlBOI)",2866523 1702472 623251,HEAT,랩/힙합,"9,967",#인기순위 #일간순위 #랩/힙합
0,20210710,33655518,10645554,9ucci (feat. DOGE),염따,202530,9ucci (feat. DOGE),랩/힙합,"2,610",#인기순위 #일간순위 #랩/힙합
0,20210710,2733249,935651,블루브랜드 Trauma Part 2,MC몽,11538,죽을 만큼 아파서 (Feat. 멜로우),랩/힙합,"80,310",#인기순위 #일간순위 #랩/힙합
0,20210710,31724057,10271429,More ASH,ASH ISLAND,2112495,악몽,랩/힙합,"63,826",#인기순위 #일간순위 #랩/힙합
0,20210710,32915886,10488222,축하해,오반 (OVAN),925515,축하해 (Prod. By VAN.C),랩/힙합,"43,388",#인기순위 #일간순위 #랩/힙합
0,20210710,33320360,10571198,FRIENDS,"원슈타인 , 릴보이 (lIlBOI)",1702472 623251,FRIENDS (Prod. Slom),랩/힙합,"33,369",#인기순위 #일간순위 #랩/힙합
0,20210710,30859584,10132945,Return,iKON,895741,사랑을 했다 (LOVE SCENARIO),랩/힙합,"309,337",#인기순위 #일간순위 #랩/힙합
0,20210710,33453561,10602336,More ISLAND,ASH ISLAND,2112495,신경꺼,랩/힙합,"17,771",#인기순위 #일간순위 #랩/힙합
0,20210710,32479576,10406889,GONE,"릴러말즈 (Leellamarz) , TOIL",967229 2190430,GONE (Feat. Paloalto) (Prod. TOIL),랩/힙합,"49,409",#인기순위 #일간순위 #랩/힙합
0,20210710,31340985,10209647,쇼미더머니 777 Episode 1,"루피 (Loopy) , pH-1 , Kid Milli",957315 943511 873162,Good Day (Feat. 팔로알토) (Prod. 코드 쿤스트),랩/힙합,"174,216",#인기순위 #일간순위 #랩/힙합
0,20210710,33478321,10607270,EP1 GENIUS,D.Ark (디아크),2299742,GENIUS (Feat. 창모),랩/힙합,"17,725",#인기순위 #일간순위 #랩/힙합
0,20210710,32650659,10440301,어떻게 지내 (답가),런치,2746396,어떻게 지내 (답가),랩/힙합,"57,395",#인기순위 #일간순위 #랩/힙합
0,20210710,31123623,10175102,닿는 순간,창모 (CHANGMO),774900,Selfmade Orange (Feat. SUPERBEE),랩/힙합,"100,033",#인기순위 #일간순위 #랩/힙합
0,20210710,5681153,2316261,화양연화 pt.1,방탄소년단,672375,I NEED U,랩/힙합,"227,838",#인기순위 #일간순위 #랩/힙합
0,20210710,1698598,355853,Always,BIGBANG,198094,거짓말,랩/힙합,"76,510",#인기순위 #일간순위 #랩/힙합
0,20210710,30029173,10004707,WINGS,방탄소년단,672375,피 땀 눈물,랩/힙합,"309,438",#인기순위 #일간순위 #랩/힙합
0,20210710,31417871,10221424,SOLO,제니 (JENNIE),995173,SOLO,랩/힙합,"202,606",#인기순위 #일간순위 #랩/힙합
0,20210710,2951700,1030195,Ames Room,"Supreme Team , 영준 (브라운 아이드 소울)",410162 45162,그땐 그땐 그땐,랩/힙합,"92,699",#인기순위 #일간순위 #랩/힙합
0,20210710,33115809,10529161,쇼미더머니 9 Episode 3,원슈타인,1702472,적외선 카메라,랩/힙합,"56,470",#인기순위 #일간순위 #랩/힙합
0,20210710,33133804,10532919,쇼미더머니 9 Semi Final,스윙스,236970,악역 (Feat. 이하이 & 사이먼 도미닉) (Prod. 코드 쿤스트),랩/힙합,"36,768",#인기순위 #일간순위 #랩/힙합
0,20210710,33323381,10571761,FLOWER 9,MC몽,11538,좋은 이별이 있을 리가 없잖아 (Feat. 조현아 Of 어반자카파),랩/힙합,"13,974",#인기순위 #일간순위 #랩/힙합
0,20210710,33097532,10525730,살아숨셔 3,염따,202530,"존시나 (Feat. Northfacegawd, JUSTHIS, 래원)",랩/힙합,"17,657",#인기순위 #일간순위 #랩/힙합
0,20210710,33029109,10511553,TAKE,MINO (송민호),742773,도망가,랩/힙합,"50,711",#인기순위 #일간순위 #랩/힙합
0,20210710,31576009,10245121,이 노래가 클럽에서 나온다면,우디 (Woody),673033,이 노래가 클럽에서 나온다면,랩/힙합,"123,781",#인기순위 #일간순위 #랩/힙합
0,20210710,33133799,10532919,쇼미더머니 9 Semi Final,머쉬베놈 (MUSHVENOM),2745413,고독하구만 (Feat. 수퍼비) (Prod. GroovyRoom),랩/힙합,"31,707",#인기순위 #일간순위 #랩/힙합
0,20210710,3170749,1196552,Officially Missing You,긱스 (Geeks),525805,Officially Missing You,랩/힙합,"160,782",#인기순위 #일간순위 #랩/힙합
0,20210710,33456224,10602760,맛 (Hot Sauce) - The 1st Album,NCT DREAM,1066419,"Countdown (3, 2, 1)",랩/힙합,"54,161",#인기순위 #일간순위 #랩/힙합
0,20210710,845586,302961,His Story,MC몽,11538,I Love U Oh Thank U (Feat. 김태우 Of God),랩/힙합,"35,896",#인기순위 #일간순위 #랩/힙합
0,20210710,33503722,10611845,HAPPEN,헤이즈 (Heize),751611,헤픈 우연,R&B/Soul,"123,871",#인기순위 #일간순위 #R&B/Soul
0,20210710,33167063,10540298,밝게 빛나는 별이 되어 비춰줄게,송이한,2189536,밝게 빛나는 별이 되어 비춰줄게,R&B/Soul,"84,205",#인기순위 #일간순위 #R&B/Soul
0,20210710,33372783,10554246,IU 5th Album 'LILAC',아이유,261143,Coin,R&B/Soul,"96,667",#인기순위 #일간순위 #R&B/Soul
0,20210710,1500196,332658,The Precious History,SG 워너비,108363,내사람,R&B/Soul,"66,289",#인기순위 #일간순위 #R&B/Soul
0,20210710,31853557,10294603,Red Moon : To You My Light,마크툽 (MAKTUB),566431,오늘도 빛나는 너에게 (To You My Light) (Feat.이라온),R&B/Soul,"240,465",#인기순위 #일간순위 #R&B/Soul
0,20210710,33658484,10646362,밤이 되니까,원슈타인,1702472,밤이 되니까,R&B/Soul,"11,640",#인기순위 #일간순위 #R&B/Soul
0,20210710,30492279,10074454,/// (너 먹구름 비),헤이즈 (Heize),751611,비도 오고 그래서 (Feat. 신용재),R&B/Soul,"280,644",#인기순위 #일간순위 #R&B/Soul
0,20210710,31737198,10273641,MAP OF THE SOUL : PERSONA,방탄소년단,672375,소우주 (Mikrokosmos),R&B/Soul,"248,693",#인기순위 #일간순위 #R&B/Soul
0,20210710,33503723,10611845,HAPPEN,헤이즈 (Heize),751611,처음처럼 (Feat. 개리),R&B/Soul,"16,872",#인기순위 #일간순위 #R&B/Soul
0,20210710,33562949,10624368,긴 밤,Seori,2868837,긴 밤 (feat. 기리보이),R&B/Soul,"26,134",#인기순위 #일간순위 #R&B/Soul
0,20210710,8235260,2692501,비,폴킴,752425,비,R&B/Soul,"280,336",#인기순위 #일간순위 #R&B/Soul
0,20210710,33625951,10638261,사랑한다 말로는 담을 수 없는 너 (그게 너였으면 좋겠다 X 임한별),임한별,471741,사랑한다 말로는 담을 수 없는 너 (그게 너였으면 좋겠다 X 임한별),R&B/Soul,"7,176",#인기순위 #일간순위 #R&B/Soul
0,20210710,420534,27516,Like The Bible,빅마마,105803,체념,R&B/Soul,"67,546",#인기순위 #일간순위 #R&B/Soul
0,20210710,33643255,10642902,Red Moon : Indigo Ecstasy,마크툽 (MAKTUB),566431,쪽빛 황홀 (Indigo Ecstasy) (Feat.XenomiX),R&B/Soul,"3,464",#인기순위 #일간순위 #R&B/Soul
